examQID,examQ Score1,examQ Score2,examQ Score3,examQ Score4
8118,56,45,40,50
8121,48,50,59,44
8122,54,34,47,31
8123,41,42,47,59
8124,52,46,35,42
8125,43,56,49,51
8126,51,37,50,33
8127,41,51,37,44
8128,52,50,49,56
8131,39,53,60,46
8132,36,52,51,57
8133,33,32,33,56
8134,55,33,42,58
8135,40,58,38,40
8136,47,37,39,48
8137,35,49,44,55
8138,54,37,35,47
8141,34,54,32,43
8142,51,30,34,37
8143,34,34,59,31
8144,31,55,54,56
8145,32,40,43,42
8146,45,33,59,39
8147,31,33,45,45
8148,48,47,41,30
8151,54,44,36,43
8152,60,31,32,49
8153,53,44,39,47
8154,38,60,37,59
8155,48,45,47,44
8156,54,55,32,40
8157,60,58,45,39
8158,36,47,35,59
8161,52,33,31,47
8162,33,56,32,37
8163,34,38,42,59
8164,35,33,42,50
8165,44,54,51,56
8166,57,50,40,55
8167,59,56,51,51
8168,39,40,33,60
8171,37,53,37,52
8172,34,44,39,56
8173,40,49,37,47
8174,33,35,40,56
8175,47,45,38,38
8176,39,46,31,52
8177,43,41,58,56
8178,57,34,42,48
8181,49,39,56,51
8182,51,46,57,47
8183,46,31,35,53
8184,36,54,32,56
8185,42,45,45,45
8186,32,31,39,38
8187,34,35,59,40
8188,32,46,52,59
8191,56,36,34,37
8192,30,47,46,32
8193,36,53,57,48
8194,43,40,58,50
8195,40,33,40,43
8196,54,30,54,40
8197,37,45,35,56
8198,36,39,36,51
8201,36,60,37,40
8202,31,34,43,41
8203,51,44,42,36
8204,35,45,54,46
8205,30,49,37,35
8206,41,39,42,30
8207,52,37,59,51
8208,32,52,44,55
8211,30,37,33,44
8212,50,53,58,44
8213,30,32,52,31
8214,52,35,37,49
8215,38,57,32,56
8216,41,40,38,56
8217,58,51,49,36
8218,50,54,55,40
8221,43,37,46,32
8222,33,56,34,31
8223,40,36,46,33
8224,38,35,54,47
8225,32,40,36,58
8226,37,49,41,34
8227,38,52,58,36
8228,36,58,47,55
8231,39,30,47,32
8232,40,47,35,42
8233,50,40,32,37
8234,30,52,33,37
8235,37,46,45,35
8236,39,34,41,31
8237,46,31,53,31
8238,37,51,56,51
8241,52,33,46,53
8242,33,55,52,45
8243,56,59,30,54
8244,36,51,31,55
8245,35,49,38,56
8246,38,50,33,32
8247,33,47,54,44
8248,44,53,45,49
8251,60,35,47,47
8252,34,30,44,44
8253,54,55,60,53
8254,41,51,36,33
8255,45,50,53,40
8256,59,55,54,60
8257,41,41,45,35
8258,54,37,47,44
8261,59,53,60,54
8262,48,54,37,54
8263,33,33,39,34
8264,53,49,48,52
8265,42,55,38,49
8266,48,42,34,50
8267,37,52,34,41
8268,47,57,47,52
8271,53,42,39,57
8272,45,58,46,40
8273,48,32,55,35
8274,40,46,55,43
8275,34,45,58,31
8276,44,36,57,41
8277,41,52,41,42
8278,59,60,39,48
8281,51,52,43,38
8282,51,59,43,47
8283,33,38,33,46
8284,33,56,58,53
8285,44,35,35,40
8286,34,57,37,36
8287,46,52,55,47
8288,49,51,56,57
8291,56,55,50,50
8292,35,43,59,30
8293,43,35,42,60
8294,50,36,35,51
8295,41,51,38,47
8296,50,54,57,42
8297,38,46,43,51
8298,51,57,41,36
8301,56,54,51,32
8302,45,47,30,36
8303,51,43,46,58
8304,58,43,44,37
8305,39,52,35,56
8306,40,59,37,42
8307,60,43,48,57
8308,30,37,34,50
8311,45,48,44,31
8312,53,43,34,55
8313,41,50,56,54
8314,43,43,33,51
8315,33,36,57,31
8316,38,54,51,37
8317,44,49,45,59
8318,56,48,30,52
8321,44,33,45,54
8322,54,49,48,52
8323,44,39,60,32
8324,57,39,53,32
8325,53,33,49,53
8326,43,56,30,42
8327,51,44,45,55
8328,47,43,37,57
8331,38,41,44,35
8332,56,60,31,56
8333,57,45,33,36
8334,41,35,55,59
8335,50,55,60,49
8336,52,56,42,37
8337,31,58,42,30
8338,38,33,50,59
8341,33,39,33,54
8342,38,56,44,46
8343,52,59,38,48
8344,34,59,59,36
8345,58,53,48,38
8346,58,59,31,42
8347,40,34,56,38
8348,33,55,41,48
8351,50,36,51,56
8352,48,47,30,33
8353,37,39,36,39
8354,55,47,49,33
8355,54,39,50,33
8356,35,45,37,56
8357,59,35,40,56
8358,51,30,55,38
8361,56,37,55,55
8362,36,36,52,45
8363,43,58,57,47
8364,39,53,38,58
8365,38,39,39,40
8366,35,38,51,40
8367,35,32,33,50
8368,38,37,59,48
8371,43,49,36,41
8372,34,39,42,32
8373,35,42,39,37
8374,50,45,57,57
8375,56,49,31,51
8376,56,38,41,51
8377,56,33,50,58
8378,57,52,41,45
8381,33,54,38,55
8382,33,35,47,41
8383,45,59,55,38
8384,52,56,42,52
8385,36,43,42,58
8386,58,47,59,33
8387,56,49,32,52
8388,35,40,46,51
8391,56,39,30,45
8392,49,58,49,60
8393,31,36,35,33
8394,47,52,44,33
8395,48,49,51,53
8396,40,53,43,50
8397,33,38,54,54
8398,33,31,40,36
8401,44,58,31,43
8402,41,48,39,40
8403,46,39,32,32
8404,39,43,32,32
8405,46,42,38,49
8406,44,51,38,57
8407,57,51,51,47
8408,50,37,37,43
8411,56,48,55,47
8412,35,35,57,57
8413,39,48,53,30
8414,37,48,53,46
8415,46,31,60,51
8416,31,32,36,40
8417,45,58,39,32
8418,31,58,31,44
8421,40,51,31,59
8422,34,46,43,54
8423,57,53,56,33
8424,46,49,36,54
8425,53,43,49,40
8426,47,53,56,36
8427,36,44,56,32
8428,53,51,30,52
8431,60,31,42,41
8432,60,41,55,44
8433,51,31,49,34
8434,37,38,48,37
8435,37,30,42,46
8436,55,55,38,53
8437,50,40,34,41
8438,59,60,60,54
8441,30,36,52,46
8442,52,37,32,51
8443,57,49,44,55
8444,58,45,55,48
8445,41,60,53,57
8446,56,43,60,56
8447,34,39,51,35
8448,36,35,55,59
8451,34,45,54,43
8452,60,56,31,31
8453,54,33,38,45
8454,43,44,44,51
8455,31,41,54,48
8456,42,51,36,32
8457,58,36,31,45
8458,51,59,34,31
8461,44,59,47,37
8462,44,60,35,39
8463,51,49,37,51
8464,54,31,60,54
8465,52,55,48,37
8466,54,30,30,48
8467,54,59,52,59
8468,48,46,30,33
8471,43,59,48,42
8472,32,53,38,36
8473,60,46,43,59
8474,39,43,47,56
8475,54,56,37,54
8476,57,47,50,33
8477,39,39,44,57
8478,35,51,54,53
8481,55,54,30,52
8482,39,35,58,42
8483,50,55,59,51
8484,55,50,31,30
8485,52,39,40,32
8486,38,54,56,59
8487,53,43,34,52
8488,32,31,52,36
8491,37,32,54,33
8492,31,50,57,39
8493,57,42,36,38
8494,48,45,36,39
8495,32,45,46,34
8496,53,30,56,38
8497,48,41,34,57
8498,52,32,34,30
8501,47,50,38,52
8502,45,32,40,57
8503,46,49,42,30
8504,47,44,31,37
8505,41,33,38,54
8506,50,42,40,52
8507,34,50,35,53
8508,58,44,52,42
8511,41,47,52,52
8512,42,40,41,53
8513,31,53,57,31
8514,40,58,42,53
8515,33,43,42,59
8516,42,38,54,57
8517,34,36,48,45
8518,58,30,57,43
8521,44,39,56,53
8522,38,46,31,41
8523,42,31,36,43
8524,47,41,53,38
8525,60,37,43,32
8526,55,35,49,48
8527,56,38,42,47
8528,43,53,35,46
8531,31,56,49,36
8532,58,43,52,47
8533,42,49,31,38
8534,39,33,45,59
8535,50,46,47,59
8536,34,30,47,32
8537,52,42,53,49
8538,48,53,43,52
8541,56,52,41,59
8542,59,31,53,60
8543,58,42,58,31
8544,49,51,35,47
8545,53,31,38,55
8546,53,41,42,60
8547,38,34,37,35
8548,57,56,40,49
8551,51,58,30,54
8552,51,39,44,35
8553,55,58,37,41
8554,48,53,49,59
8555,58,36,55,36
8556,38,36,47,44
8557,46,44,45,58
8558,58,38,32,38
8561,32,58,50,46
8562,41,39,58,51
8563,46,49,58,47
8564,30,54,56,44
8565,31,46,32,44
8566,58,48,54,45
8567,37,33,39,53
8568,30,31,54,52
8571,42,31,38,31
8572,42,45,59,45
8573,53,41,53,36
8574,40,36,47,32
8575,60,39,34,49
8576,43,35,58,51
8577,30,46,37,33
8578,57,56,50,56
8581,54,36,34,34
8582,44,50,54,57
8583,60,33,50,51
8584,47,34,60,51
8585,39,44,40,38
8586,34,42,32,55
8587,42,44,38,55
8588,46,52,53,32
8591,33,39,59,42
8592,38,45,42,58
8593,36,40,30,35
8594,42,49,44,37
8595,39,32,47,51
8596,35,38,33,37
8597,56,34,42,36
8598,46,45,53,59
8601,33,31,54,41
8602,31,45,42,56
8603,37,60,50,46
8604,50,41,56,60
8605,46,31,32,36
8606,54,31,38,43
8607,40,38,44,60
8608,52,57,31,37
8611,60,48,30,44
8612,52,31,39,51
8613,51,33,44,40
8614,45,33,47,59
8615,50,41,55,35
8616,38,37,43,31
8617,30,50,53,30
8618,46,55,54,51
8621,48,44,50,43
8622,32,33,59,44
8623,47,30,32,46
8624,50,53,32,34
8625,47,48,45,33
8626,40,43,32,53
8627,33,37,39,33
8628,32,44,35,33
8631,46,39,56,56
8632,34,30,44,40
8633,59,60,31,47
8634,38,37,60,46
8635,31,50,56,52
8636,58,36,48,52
8637,34,54,50,33
8638,56,51,45,41
8641,57,52,31,31
8642,42,30,57,36
8643,40,41,35,38
8644,35,33,42,35
8645,59,49,54,52
8646,49,34,34,30
8647,34,52,52,43
8648,60,35,35,30
8651,60,44,42,53
8652,60,38,60,40
8653,48,44,31,58
8654,45,40,49,38
8655,50,37,59,38
8656,40,30,40,57
8657,56,36,33,38
8658,53,35,30,41
8661,59,33,43,49
8662,45,35,54,49
8663,60,44,51,34
8664,51,45,36,40
8665,53,57,36,38
8666,39,52,45,57
8667,59,31,32,50
8668,45,43,36,50
8671,30,47,44,60
8672,45,31,39,42
8673,42,30,60,46
8674,46,54,37,50
8675,31,52,36,31
8676,59,55,46,60
8677,56,53,30,51
8678,49,52,55,54
8681,37,44,46,43
8682,52,48,56,40
8683,59,36,40,33
8684,40,54,30,52
8685,57,45,39,51
8686,60,60,30,47
8687,36,53,47,49
8688,58,34,58,52
8691,60,50,48,43
8692,52,59,30,41
8693,38,30,45,60
8694,57,49,53,40
8695,48,53,51,55
8696,54,52,58,31
8697,30,57,55,48
8698,53,32,41,35
8701,33,55,47,45
8702,30,57,59,32
8703,35,42,54,37
8704,38,58,40,32
8705,37,58,36,41
8706,44,50,58,52
8707,45,41,45,38
8708,46,33,53,31
8711,36,47,43,31
8712,34,57,38,56
8713,40,36,31,57
8714,36,58,34,34
8715,39,58,59,55
8716,44,36,53,36
8717,40,37,41,53
8718,60,47,57,44
8721,31,34,38,34
8722,39,58,44,37
8723,47,42,44,39
8724,42,59,39,53
8725,32,57,60,51
8726,38,51,47,32
8727,49,33,30,30
8728,54,30,35,35
8731,37,37,41,60
8732,32,38,47,31
8733,52,35,34,55
8734,50,43,42,60
8735,50,31,31,40
8736,39,37,35,58
8737,34,56,57,56
8738,49,51,37,53
8741,60,36,58,54
8742,44,56,55,57
8743,46,48,32,46
8744,35,60,56,30
8745,47,43,58,30
8746,35,45,43,55
8747,41,58,47,41
8748,58,47,43,36
8751,31,43,52,59
8752,35,55,43,48
8753,31,42,52,38
8754,48,40,55,54
8755,43,57,37,31
8756,56,57,38,31
8757,36,44,49,40
8758,32,57,37,42
8761,57,33,54,32
8762,51,49,45,42
8763,35,57,39,36
8764,45,57,57,37
8765,49,47,30,37
8766,54,59,42,39
8767,48,40,53,44
8768,56,45,57,35
8771,40,36,44,40
8772,33,34,37,40
8773,57,44,39,54
8774,57,37,40,38
8775,56,38,34,42
8776,39,41,45,31
8777,51,59,57,59
8778,60,44,41,40
8781,37,52,58,45
8782,56,41,46,59
8783,47,38,59,54
8784,41,60,52,43
8785,36,31,39,59
8786,38,53,35,34
8787,48,53,59,47
8788,31,54,53,39
8791,45,47,35,53
8792,41,37,56,60
8793,51,50,32,59
8794,46,32,41,37
8795,57,50,38,30
8796,36,43,46,33
8797,34,53,48,33
8798,33,30,38,49
8801,51,38,49,40
8802,49,38,55,51
8803,58,36,44,47
8804,40,49,36,31
8805,34,40,36,43
8806,35,37,32,38
8807,33,55,58,43
8808,31,42,41,32
8811,40,31,35,34
8812,32,59,44,49
8813,30,32,37,52
8814,35,35,33,43
8815,34,39,41,37
8816,36,57,42,53
8817,30,47,58,44
8818,53,34,44,59
8821,51,40,39,38
8822,32,30,32,50
8823,31,44,49,48
8824,33,52,43,35
8825,52,39,36,50
8826,33,44,56,51
8827,30,42,41,51
8828,53,50,41,43
8831,50,56,56,56
8832,32,39,55,55
8833,47,50,35,39
8834,56,30,34,45
8835,54,31,40,57
8836,33,56,40,45
8837,58,58,36,51
8838,44,56,56,32
8841,46,53,55,42
8842,48,56,35,52
8843,44,44,31,53
8844,39,46,57,52
8845,52,41,42,38
8846,57,35,33,55
8847,32,42,55,49
8848,37,57,60,44
8851,55,53,34,55
8852,50,58,38,31
8853,35,34,36,52
8854,55,44,55,60
8855,46,44,40,54
8856,43,43,39,32
8857,53,31,36,53
8858,38,42,38,43
8861,49,50,59,40
8862,42,38,38,55
8863,32,46,55,49
8864,54,45,48,44
8865,58,32,34,44
8866,30,45,47,45
8867,50,37,39,38
8868,37,30,55,32
8871,41,43,56,36
8872,30,36,38,32
8873,58,54,43,32
8874,57,39,43,35
8875,57,51,35,38
8876,32,33,33,39
8877,50,30,46,57
8878,32,49,58,32
8881,59,32,44,52
8882,58,47,48,59
8883,36,34,49,40
8884,32,44,48,51
8885,58,59,52,48
8886,48,57,58,39
8887,50,47,45,41
8888,58,59,30,37
8891,36,55,50,53
8892,42,55,53,48
8893,58,30,40,54
8894,50,49,32,50
8895,54,43,43,31
8896,59,59,48,37
8897,30,59,46,40
8898,36,30,47,49
8901,37,30,32,35
8902,58,42,33,42
8903,37,41,45,39
8904,44,53,52,33
8905,39,44,33,44
8906,34,58,59,30
8907,30,55,50,47
8908,59,56,43,37
8911,54,32,59,49
8912,41,32,43,40
8913,42,36,46,48
8914,40,31,52,32
8915,34,38,30,59
8916,51,41,47,34
8917,50,35,35,60
8918,43,46,43,39
8921,46,55,44,30
8922,34,31,35,33
8923,40,30,51,58
8924,58,30,34,57
8925,53,51,48,38
8926,53,54,32,52
8927,48,32,42,49
8928,38,56,56,49
8931,38,47,56,38
8932,48,42,43,49
8933,55,34,51,46
8934,30,41,31,48
8935,45,55,50,54
8936,31,52,54,58
8937,30,55,51,35
8938,53,34,38,60
8941,48,35,39,40
8942,33,45,57,53
8943,40,53,60,32
8944,35,36,54,37
8945,39,36,49,58
8946,51,34,39,53
8947,44,34,57,38
8948,44,35,38,57
8951,43,40,37,55
8952,43,30,32,49
8953,39,55,55,35
8954,35,38,45,41
8955,32,41,35,52
8956,39,36,57,32
8957,38,42,33,56
8958,44,55,52,47
8961,57,59,41,40
8962,58,46,50,44
8963,51,37,46,55
8964,30,41,33,60
8965,55,35,42,56
8966,60,60,39,39
8967,42,30,31,58
8968,33,54,59,56
8971,50,45,35,32
8972,43,48,56,52
8973,37,33,55,34
8974,57,59,52,51
8975,34,52,30,49
8976,54,53,58,35
8977,46,31,46,33
8978,36,34,39,37
8981,47,54,47,39
8982,43,34,60,45
8983,30,58,43,50
8984,44,56,52,49
8985,46,39,55,44
8986,58,49,50,50
8987,57,45,35,46
8988,56,50,55,36
8991,31,34,45,44
8992,36,58,30,54
8993,40,41,52,55
8994,31,57,56,32
8995,45,30,59,38
8996,35,39,30,55
8997,39,60,52,58
8998,31,47,42,57
9001,37,33,53,33
9002,60,32,53,35
9003,36,51,34,33
9004,39,54,34,54
9005,46,50,33,54
9006,44,54,46,60
9007,37,38,54,53
9008,51,35,52,30
9011,42,55,57,44
9012,60,60,32,57
9013,59,40,34,30
9014,44,54,30,55
9015,55,37,59,49
9016,38,53,60,55
9017,60,54,31,41
9018,57,32,30,50
9021,42,45,35,41
9022,30,47,50,59
9023,52,51,36,51
9024,55,59,33,34
9025,55,54,39,30
9026,48,57,51,38
9027,58,53,34,45
9028,58,46,33,44
9031,53,50,60,47
9032,48,31,37,42
9033,51,33,56,50
9034,56,53,34,39
9035,32,54,36,35
9036,32,58,44,60
9037,34,53,32,42
9038,58,47,34,38
9041,52,44,30,45
9042,46,34,59,45
9043,59,43,42,39
9044,46,58,51,38
9045,42,31,44,31
9046,37,57,47,57
9047,33,56,49,56
9048,51,55,59,50
9051,54,53,55,38
9052,54,36,55,37
9053,35,52,37,41
9054,47,59,31,46
9055,37,53,47,54
9056,41,52,47,43
9057,44,36,45,44
9058,32,40,50,45
9061,51,49,39,50
9062,57,43,56,34
9063,54,48,40,45
9064,34,34,35,60
9065,33,53,32,37
9066,44,53,37,59
9067,43,46,60,41
9068,45,47,56,31
9071,52,59,41,50
9072,31,42,41,41
9073,37,34,51,39
9074,48,40,44,47
9075,43,60,37,47
9076,56,55,54,37
9077,30,42,60,43
9078,59,48,55,45
9081,59,31,46,31
9082,43,55,41,42
9083,57,31,47,34
9084,41,60,51,59
9085,35,45,37,45
9086,45,36,43,32
9087,33,43,52,50
9088,51,35,48,47
9091,59,31,53,47
9092,35,57,32,39
9093,32,57,47,58
9094,50,46,31,32
9095,52,44,60,60
9096,39,43,59,38
9097,31,55,57,38
9098,39,38,47,57
9101,58,55,51,37
9102,42,55,51,52
9103,50,48,34,41
9104,43,36,41,44
9105,33,43,60,41
9106,38,46,47,58
9107,58,54,34,49
9108,48,34,58,30
9111,31,50,60,45
9112,40,46,52,30
9113,38,47,33,34
9114,55,51,36,47
9115,57,32,44,39
9116,36,46,32,33
9117,36,48,49,39
9118,54,56,33,53
9121,55,30,44,42
9122,54,45,34,42
9123,47,48,52,42
9124,56,57,46,31
9125,53,55,45,45
9126,39,38,37,33
9127,30,37,30,50
9128,44,56,44,32
9131,56,56,51,53
9132,42,45,54,40
9133,33,32,59,31
9134,41,46,39,53
9135,43,41,54,36
9136,58,45,56,39
9137,41,41,43,41
9138,53,37,32,46
9141,60,57,58,46
9142,39,32,40,45
9143,35,43,50,35
9144,57,44,43,35
9145,56,52,41,35
9146,33,34,38,36
9147,44,51,45,50
9148,60,39,30,46
9151,33,48,30,49
9152,37,50,58,35
9153,57,55,44,49
9154,45,42,52,43
9155,51,51,53,53
9156,41,58,54,36
9157,47,58,52,60
9158,55,35,55,34
9161,42,45,33,38
9162,44,40,59,45
9163,34,41,49,41
9164,42,57,51,49
9165,54,46,42,53
9166,59,39,53,44
9167,55,33,54,40
9168,30,46,46,45
9171,30,44,47,35
9172,51,55,40,38
9173,50,56,54,39
9174,48,35,47,57
9175,48,52,59,57
9176,51,39,32,50
9177,34,57,30,53
9178,48,55,59,48
9181,56,48,30,41
9182,57,39,53,54
9183,40,43,36,44
9184,35,54,60,55
9185,54,41,45,60
9186,56,31,37,49
9187,30,59,32,45
9188,34,32,47,57
9191,53,60,37,44
9192,45,46,37,58
9193,45,54,31,49
9194,39,49,40,43
9195,59,49,44,58
9196,60,32,35,36
9197,58,41,52,37
9198,56,30,55,53
9201,53,31,34,42
9202,37,49,53,33
9203,60,39,53,34
9204,45,46,44,59
9205,58,37,34,39
9206,45,41,42,41
9207,42,51,45,30
9208,33,35,46,51
9211,52,41,48,55
9212,58,55,54,43
9213,35,41,58,49
9214,35,54,50,45
9215,55,57,53,51
9216,56,30,48,51
9217,33,33,60,47
9218,59,48,33,43
9221,42,59,52,52
9222,53,58,35,43
9223,53,49,43,31
9224,44,34,59,30
9225,58,48,54,45
9226,36,45,41,49
9227,35,43,38,42
9228,60,30,60,46
9231,31,42,54,30
9232,56,60,60,32
9233,56,58,51,40
9234,58,30,46,59
9235,38,52,59,39
9236,58,48,59,43
9237,52,44,39,35
9238,47,48,48,33
9241,40,56,52,46
9242,32,54,53,50
9243,33,39,55,46
9244,31,36,53,51
9245,43,38,34,43
9246,44,46,30,60
9247,39,39,43,31
9248,46,40,35,30
9251,53,48,47,37
9252,52,42,49,40
9253,53,33,46,30
9254,49,41,51,59
9255,52,52,44,56
9256,38,45,45,41
9257,55,38,50,52
9258,43,31,59,46
9261,58,51,50,31
9262,59,41,57,41
9263,30,50,56,56
9264,56,54,39,31
9265,45,42,45,52
9266,51,31,31,48
9267,39,58,58,44
9268,44,54,60,40
9271,38,31,37,44
9272,60,60,56,46
9273,40,50,38,36
9274,53,44,35,42
9275,60,39,30,37
9276,52,34,31,47
9277,37,52,53,60
9278,50,46,60,57
9281,39,30,52,41
9282,34,55,31,32
9283,60,49,47,39
9284,40,55,42,58
9285,38,33,50,35
9286,53,30,56,52
9287,54,60,42,30
9288,44,39,32,33
9291,55,31,53,49
9292,32,48,51,59
9293,52,33,33,51
9294,56,57,39,43
9295,38,38,47,44
9296,30,36,44,36
9297,39,36,49,48
9298,48,31,56,36
9301,59,34,48,38
9302,34,58,58,38
9303,40,40,53,50
9304,36,55,41,33
9305,55,58,34,55
9306,45,56,47,46
9307,35,39,41,46
9308,55,32,54,33
9311,50,58,59,31
9312,46,37,58,42
9313,35,49,48,56
9314,55,44,43,30
9315,52,56,33,58
9316,56,41,40,59
9317,33,50,59,53
9318,55,42,60,35
9321,32,43,42,35
9322,32,31,47,49
9323,55,33,35,48
9324,31,49,42,36
9325,59,54,34,46
9326,47,59,56,51
9327,40,48,46,58
9328,41,37,59,47
9331,46,57,53,34
9332,30,53,43,53
9333,44,36,32,57
9334,35,58,60,48
9335,39,42,44,33
9336,51,54,43,45
9337,39,48,56,53
9338,33,38,47,56
9341,43,51,54,32
9342,51,39,41,48
9343,42,40,47,41
9344,41,55,30,30
9345,36,47,48,48
9346,48,33,35,39
9347,38,37,38,58
9348,42,38,35,49
9351,39,34,32,42
9352,35,42,47,44
9353,53,33,38,49
9354,30,42,48,56
9355,32,37,48,33
9356,42,43,39,54
9357,32,58,52,37
9358,53,43,38,58
9361,58,32,46,45
9362,33,49,30,51
9363,58,59,59,47
9364,58,53,33,56
9365,46,41,33,41
9366,57,58,35,48
9367,45,32,50,43
9368,42,40,48,39
9371,43,31,35,60
9372,49,40,36,34
9373,51,39,59,35
9374,46,47,52,35
9375,54,47,44,36
9376,48,41,49,44
9377,57,43,35,49
9378,43,60,44,44
9381,40,41,30,51
9382,32,50,47,51
9383,32,55,43,47
9384,40,34,46,56
9385,42,58,59,52
9386,48,49,34,38
9387,60,32,59,54
9388,46,36,57,52
9391,42,30,58,51
9392,31,60,35,47
9393,46,50,57,60
9394,38,43,51,30
9395,60,39,41,44
9396,53,30,31,49
9397,36,47,47,58
9398,52,58,38,59
9401,51,30,36,38
9402,47,31,57,39
9403,54,46,53,55
9404,43,33,47,47
9405,39,39,37,53
9406,41,60,58,43
9407,43,36,38,60
9408,51,44,33,56
9411,35,37,56,50
9412,42,57,35,39
9413,36,60,45,57
9414,52,42,30,60
9415,53,58,53,48
9416,33,33,55,55
9417,43,30,48,57
9418,36,43,55,49
9421,48,60,37,55
9422,60,36,56,30
9423,38,39,59,58
9424,47,32,34,57
9425,40,53,46,45
9426,44,59,60,55
9427,50,37,30,49
9428,43,43,39,42
9431,52,36,44,58
9432,58,59,60,53
9433,57,44,60,31
9434,37,33,37,42
9435,53,51,57,34
9436,60,48,43,51
9437,57,30,60,45
9438,43,54,54,47
9441,47,57,37,33
9442,57,37,36,55
9443,31,37,32,58
9444,57,49,52,55
9445,30,48,50,40
9446,55,34,36,48
9447,39,47,46,35
9448,44,57,57,46
9451,41,57,30,44
9452,37,46,46,37
9453,35,34,35,41
9454,60,30,44,43
9455,51,58,30,42
9456,33,40,40,48
9457,51,49,40,34
9458,38,55,38,38
9461,53,52,33,36
9462,41,53,41,33
9463,45,30,35,35
9464,56,34,43,31
9465,58,30,51,46
9466,31,42,36,57
9467,31,45,30,57
9468,49,38,35,52
9471,43,47,52,55
9472,43,37,54,51
9473,36,56,44,43
9474,50,41,53,43
9475,56,31,35,48
9476,33,47,40,33
9477,44,54,31,39
9478,57,42,39,47
9481,44,35,57,58
9482,60,54,31,33
9483,32,48,60,34
9484,39,49,30,55
9485,46,46,60,35
9486,41,42,40,41
9487,51,40,46,58
9488,34,39,45,54
9491,34,37,51,56
9492,54,48,39,57
9493,30,35,56,36
9494,57,49,49,54
9495,30,33,54,32
9496,58,47,37,49
9497,47,42,35,31
9498,53,36,41,36
9501,45,46,47,60
9502,36,33,32,56
9503,42,45,38,58
9504,53,41,46,55
9505,50,49,37,40
9506,56,47,44,50
9507,42,43,42,47
9508,35,56,47,31
9511,48,32,38,49
9512,31,58,33,35
9513,30,36,59,55
9514,57,45,59,34
9515,60,53,55,35
9516,46,39,36,38
9517,41,50,35,54
9518,37,43,35,43
9521,39,50,49,46
9522,44,45,49,30
9523,30,58,42,36
9524,60,52,31,44
9525,38,34,30,46
9526,53,39,49,34
9527,49,57,37,38
9528,41,53,58,40
9531,50,45,34,31
9532,35,51,42,60
9533,36,43,43,54
9534,45,49,58,50
9535,60,59,36,57
9536,58,42,50,53
9537,51,49,31,53
9538,57,52,55,33
9541,34,41,30,31
9542,46,47,54,57
9543,43,51,36,40
9544,46,58,42,48
9545,54,38,59,48
9546,60,30,48,41
9547,58,31,42,57
9548,53,50,45,34
9551,57,31,47,44
9552,55,41,30,31
9553,46,50,43,39
9554,52,49,48,50
9555,32,31,59,52
9556,52,50,59,51
9557,37,33,58,32
9558,30,57,53,32
9561,43,40,46,46
9562,34,39,51,37
9563,59,47,43,41
9564,46,34,57,49
9565,37,50,45,38
9566,47,50,34,58
9567,45,46,54,39
9568,51,51,56,56
9571,35,56,39,32
9572,37,56,34,42
9573,43,41,30,30
9574,52,38,58,48
9575,42,50,47,38
9576,42,41,32,47
9577,30,57,39,34
9578,36,38,57,35
9581,34,60,54,47
9582,49,32,39,52
9583,38,43,59,45
9584,34,58,53,57
9585,51,30,49,47
9586,42,51,54,33
9587,35,45,46,56
9588,52,43,42,35
9591,56,41,37,44
9592,55,43,38,50
9593,33,39,36,47
9594,47,33,39,55
9595,58,53,55,53
9596,32,59,44,32
9597,48,46,60,57
9598,36,52,42,50
9601,56,37,33,55
9602,58,30,55,57
9603,36,38,34,60
9604,57,47,49,60
9605,54,46,38,45
9606,33,46,32,38
9607,47,33,47,58
9608,32,58,43,59
9611,34,60,58,35
9612,48,40,58,48
9613,40,32,34,32
9614,38,50,37,37
9615,37,52,52,59
9616,58,38,30,39
9617,41,54,58,49
9618,55,47,38,51
9621,44,43,42,38
9622,36,51,31,53
9623,33,33,54,32
9624,40,38,57,57
9625,50,35,41,34
9626,36,52,46,51
9627,34,42,53,58
9628,48,42,38,47
9631,54,50,49,51
9632,46,41,46,39
9633,40,58,41,58
9634,37,47,49,35
9635,49,31,43,58
9636,59,39,54,52
9637,33,43,32,55
9638,54,52,47,31
9641,48,46,47,38
9642,57,59,30,35
9643,60,55,49,31
9644,40,51,32,38
9645,60,37,38,37
9646,42,57,52,53
9647,48,54,31,43
9648,52,32,53,45
9651,60,41,55,35
9652,54,60,58,33
9653,33,60,54,60
9654,52,42,31,49
9655,41,42,37,38
9656,45,36,37,42
9657,55,56,57,59
9658,41,35,48,52
9661,39,34,37,47
9662,36,38,43,50
9663,36,55,39,54
9664,58,40,45,39
9665,46,32,31,33
9666,50,52,40,53
9667,60,54,48,31
9668,49,52,39,57
9671,51,55,40,36
9672,53,37,53,49
9673,39,58,44,45
9674,33,48,42,32
9675,57,41,42,56
9676,41,35,43,56
9677,40,55,55,30
9678,48,43,46,42
9681,57,33,60,52
9682,59,53,35,33
9683,48,34,48,54
9684,48,31,46,57
9685,52,54,34,40
9686,47,52,45,46
9687,30,41,57,46
9688,32,38,56,46
9691,37,32,33,38
9692,47,56,55,54
9693,39,57,41,52
9694,54,39,34,39
9695,35,31,35,54
9696,41,49,51,44
9697,32,41,42,58
9698,35,54,35,35
9701,42,43,55,55
9702,36,36,46,46
9703,33,42,52,40
9704,50,46,33,35
