remedialID,previousQscore,remedialScore,examName
2297,27,60, 1st Quarter Exam 
2298,16,52, 2nd Quarter Exam 
2299,24,43, 1st Quarter Exam 
2300,17,52, 2nd Quarter Exam 
2301,15,48, 3rd Quarter Exam 
2302,10,42, 3rd Quarter Exam 
2303,8,49, 1st Quarter Exam 
2304,27,52, 1st Quarter Exam 
2305,24,58, 4th Quarter Exam 
2306,8,45, 1st Quarter Exam 
2307,9,39, 4th Quarter Exam 
2308,15,31, 4th Quarter Exam 
2309,0,53, 2nd Quarter Exam 
2310,3,50, 2nd Quarter Exam 
2311,26,45, 2nd Quarter Exam 
2312,20,48, 1st Quarter Exam 
2313,12,55, 3rd Quarter Exam 
2314,21,30, 2nd Quarter Exam 
2315,29,33, 1st Quarter Exam 
2316,22,54, 3rd Quarter Exam 
2317,4,33, 4th Quarter Exam 
2318,5,43, 2nd Quarter Exam 
2319,14,51, 2nd Quarter Exam 
2320,29,33, 1st Quarter Exam 
2321,23,37, 3rd Quarter Exam 
2322,9,58, 2nd Quarter Exam 
2323,23,56, 4th Quarter Exam 
2324,24,40, 1st Quarter Exam 
2325,29,57, 2nd Quarter Exam 
2326,26,49, 4th Quarter Exam 
2327,18,51, 3rd Quarter Exam 
2328,15,47, 2nd Quarter Exam 
2329,20,44, 2nd Quarter Exam 
2330,0,36, 3rd Quarter Exam 
2331,26,34, 3rd Quarter Exam 
2332,4,47, 3rd Quarter Exam 
2333,17,52, 1st Quarter Exam 
2334,0,40, 4th Quarter Exam 
2335,8,59, 3rd Quarter Exam 
2336,3,43, 2nd Quarter Exam 
2337,13,30, 4th Quarter Exam 
2338,8,40, 1st Quarter Exam 
2339,25,60, 2nd Quarter Exam 
2340,20,47, 1st Quarter Exam 
2341,6,60, 2nd Quarter Exam 
2342,9,32, 1st Quarter Exam 
2343,26,33, 1st Quarter Exam 
2344,20,34, 4th Quarter Exam 
2345,27,47, 2nd Quarter Exam 
2346,26,48, 1st Quarter Exam 
2347,18,44, 3rd Quarter Exam 
2348,28,31, 1st Quarter Exam 
2349,16,31, 1st Quarter Exam 
2350,15,37, 3rd Quarter Exam 
2351,8,31, 4th Quarter Exam 
2352,24,54, 3rd Quarter Exam 
2353,18,58, 1st Quarter Exam 
2354,21,33, 1st Quarter Exam 
2355,9,41, 2nd Quarter Exam 
2356,20,50, 3rd Quarter Exam 
2357,28,57, 4th Quarter Exam 
2358,12,52, 2nd Quarter Exam 
2359,17,49, 3rd Quarter Exam 
2360,24,53, 2nd Quarter Exam 
2361,27,47, 3rd Quarter Exam 
2362,0,60, 1st Quarter Exam 
2363,26,44, 1st Quarter Exam 
2364,21,36, 2nd Quarter Exam 
2365,24,35, 4th Quarter Exam 
2366,3,32, 4th Quarter Exam 
2367,11,37, 1st Quarter Exam 
2368,26,57, 4th Quarter Exam 
2369,0,48, 4th Quarter Exam 
2370,3,36, 3rd Quarter Exam 
2371,9,48, 4th Quarter Exam 
2372,23,50, 4th Quarter Exam 
2373,4,51, 1st Quarter Exam 
2374,17,39, 3rd Quarter Exam 
2375,14,49, 1st Quarter Exam 
2376,24,37, 1st Quarter Exam 
2377,29,42, 2nd Quarter Exam 
2378,14,52, 3rd Quarter Exam 
2379,27,39, 1st Quarter Exam 
2380,12,38, 1st Quarter Exam 
2381,21,40, 1st Quarter Exam 
2382,17,60, 2nd Quarter Exam 
2383,20,40, 2nd Quarter Exam 
2384,27,45, 2nd Quarter Exam 
2385,12,50, 4th Quarter Exam 
2386,1,43, 3rd Quarter Exam 
2387,18,44, 1st Quarter Exam 
2388,21,35, 4th Quarter Exam 
2389,2,33, 1st Quarter Exam 
2390,6,36, 3rd Quarter Exam 
2391,18,57, 3rd Quarter Exam 
2392,29,53, 4th Quarter Exam 
2393,14,53, 1st Quarter Exam 
2394,20,34, 2nd Quarter Exam 
2395,22,54, 3rd Quarter Exam 
2396,3,43, 3rd Quarter Exam 
2397,16,40, 2nd Quarter Exam 
2398,15,48, 3rd Quarter Exam 
2399,21,50, 3rd Quarter Exam 
2400,21,37, 1st Quarter Exam 
2401,10,54, 1st Quarter Exam 
2402,24,60, 4th Quarter Exam 
2403,18,46, 3rd Quarter Exam 
2404,10,35, 2nd Quarter Exam 
2405,20,53, 1st Quarter Exam 
2406,24,42, 2nd Quarter Exam 
2407,8,36, 1st Quarter Exam 
2408,16,38, 4th Quarter Exam 
2409,25,46, 1st Quarter Exam 
2410,7,60, 3rd Quarter Exam 
2411,11,47, 4th Quarter Exam 
2412,6,44, 3rd Quarter Exam 
2413,2,57, 2nd Quarter Exam 
2414,27,34, 3rd Quarter Exam 
2415,14,46, 4th Quarter Exam 
2416,11,39, 4th Quarter Exam 
2417,23,46, 3rd Quarter Exam 
2418,18,42, 2nd Quarter Exam 
2419,13,54, 3rd Quarter Exam 
2420,10,49, 2nd Quarter Exam 
2421,22,48, 3rd Quarter Exam 
2422,2,42, 2nd Quarter Exam 
2423,21,58, 4th Quarter Exam 
2424,18,40, 1st Quarter Exam 
2425,12,52, 3rd Quarter Exam 
2426,20,52, 2nd Quarter Exam 
2427,10,56, 2nd Quarter Exam 
2428,17,49, 2nd Quarter Exam 
2429,9,60, 1st Quarter Exam 
2430,3,41, 3rd Quarter Exam 
2431,0,50, 1st Quarter Exam 
2432,4,59, 4th Quarter Exam 
2433,12,41, 2nd Quarter Exam 
2434,17,53, 2nd Quarter Exam 
2435,4,60, 2nd Quarter Exam 
2436,26,51, 2nd Quarter Exam 
2437,15,39, 1st Quarter Exam 
2438,26,37, 4th Quarter Exam 
2439,12,47, 2nd Quarter Exam 
2440,28,39, 2nd Quarter Exam 
2441,29,44, 1st Quarter Exam 
2442,12,49, 2nd Quarter Exam 
2443,1,38, 3rd Quarter Exam 
2444,0,49, 3rd Quarter Exam 
2445,24,36, 3rd Quarter Exam 
2446,10,44, 3rd Quarter Exam 
2447,4,48, 2nd Quarter Exam 
2448,21,49, 4th Quarter Exam 
2449,9,40, 2nd Quarter Exam 
2450,8,44, 4th Quarter Exam 
2451,26,47, 2nd Quarter Exam 
2452,28,35, 3rd Quarter Exam 
2453,26,53, 1st Quarter Exam 
2454,28,48, 3rd Quarter Exam 
2455,6,38, 4th Quarter Exam 
2456,1,42, 4th Quarter Exam 
2457,16,30, 1st Quarter Exam 
2458,18,43, 3rd Quarter Exam 
2459,20,55, 1st Quarter Exam 
2460,22,51, 3rd Quarter Exam 
2461,16,31, 4th Quarter Exam 
2462,25,39, 2nd Quarter Exam 
2463,19,60, 4th Quarter Exam 
2464,20,38, 1st Quarter Exam 
2465,25,39, 3rd Quarter Exam 
2466,1,49, 3rd Quarter Exam 
2467,20,56, 1st Quarter Exam 
2468,24,49, 4th Quarter Exam 
2469,4,56, 1st Quarter Exam 
2470,20,60, 1st Quarter Exam 
2471,0,55, 2nd Quarter Exam 
2472,1,60, 2nd Quarter Exam 
2473,13,58, 2nd Quarter Exam 
2474,15,35, 2nd Quarter Exam 
2475,0,32, 2nd Quarter Exam 
2476,6,30, 2nd Quarter Exam 
2477,24,48, 1st Quarter Exam 
2478,20,60, 4th Quarter Exam 
2479,1,45, 1st Quarter Exam 
2480,0,34, 2nd Quarter Exam 
2481,19,59, 1st Quarter Exam 
2482,15,41, 4th Quarter Exam 
2483,15,35, 2nd Quarter Exam 
2484,21,33, 3rd Quarter Exam 
2485,10,46, 4th Quarter Exam 
2486,26,34, 2nd Quarter Exam 
2487,6,36, 1st Quarter Exam 
2488,28,47, 4th Quarter Exam 
2489,20,33, 3rd Quarter Exam 
2490,3,58, 3rd Quarter Exam 
2491,20,51, 1st Quarter Exam 
2492,9,58, 3rd Quarter Exam 
2493,5,41, 4th Quarter Exam 
2494,20,32, 3rd Quarter Exam 
2495,14,34, 3rd Quarter Exam 
2496,7,59, 1st Quarter Exam 
2497,21,50, 1st Quarter Exam 
2498,2,49, 3rd Quarter Exam 
2499,15,38, 4th Quarter Exam 
2500,11,36, 4th Quarter Exam 
2501,1,34, 2nd Quarter Exam 
2502,8,30, 3rd Quarter Exam 
2503,27,45, 3rd Quarter Exam 
2504,25,53, 4th Quarter Exam 
2505,5,42, 2nd Quarter Exam 
2506,22,30, 1st Quarter Exam 
2507,8,60, 1st Quarter Exam 
2508,10,59, 3rd Quarter Exam 
2509,0,55, 2nd Quarter Exam 
2510,5,32, 1st Quarter Exam 
2511,25,33, 4th Quarter Exam 
2512,6,59, 3rd Quarter Exam 
2513,29,30, 1st Quarter Exam 
2514,2,49, 3rd Quarter Exam 
2515,24,50, 1st Quarter Exam 
2516,29,48, 4th Quarter Exam 
2517,9,56, 2nd Quarter Exam 
2518,27,47, 4th Quarter Exam 
2519,3,43, 2nd Quarter Exam 
2520,22,31, 4th Quarter Exam 
2521,26,39, 2nd Quarter Exam 
2522,0,47, 1st Quarter Exam 
2523,17,38, 4th Quarter Exam 
2524,13,33, 1st Quarter Exam 
2525,29,37, 3rd Quarter Exam 
2526,18,54, 2nd Quarter Exam 
2527,7,57, 2nd Quarter Exam 
2528,23,49, 2nd Quarter Exam 
2529,24,59, 2nd Quarter Exam 
2530,19,50, 4th Quarter Exam 
2531,9,57, 4th Quarter Exam 
2532,3,43, 2nd Quarter Exam 
2533,17,36, 2nd Quarter Exam 
2534,5,43, 4th Quarter Exam 
2535,25,39, 4th Quarter Exam 
2536,1,60, 4th Quarter Exam 
2537,13,58, 3rd Quarter Exam 
2538,11,30, 2nd Quarter Exam 
2539,7,49, 1st Quarter Exam 
2540,22,54, 2nd Quarter Exam 
2541,19,40, 4th Quarter Exam 
2542,3,50, 3rd Quarter Exam 
2543,29,52, 3rd Quarter Exam 
2544,7,58, 2nd Quarter Exam 
2545,12,44, 1st Quarter Exam 
2546,9,52, 3rd Quarter Exam 
2547,0,49, 1st Quarter Exam 
2548,1,60, 4th Quarter Exam 
2549,14,42, 1st Quarter Exam 
2550,1,33, 4th Quarter Exam 
2551,4,42, 3rd Quarter Exam 
2552,5,45, 1st Quarter Exam 
2553,26,33, 1st Quarter Exam 
2554,6,33, 1st Quarter Exam 
2555,1,30, 4th Quarter Exam 
2556,19,37, 1st Quarter Exam 
2557,2,32, 3rd Quarter Exam 
2558,24,33, 3rd Quarter Exam 
2559,16,32, 1st Quarter Exam 
2560,22,32, 2nd Quarter Exam 
2561,14,43, 4th Quarter Exam 
2562,28,57, 4th Quarter Exam 
2563,19,47, 4th Quarter Exam 
2564,11,35, 3rd Quarter Exam 
2565,11,36, 3rd Quarter Exam 
2566,16,56, 3rd Quarter Exam 
2567,7,56, 2nd Quarter Exam 
2568,22,44, 3rd Quarter Exam 
2569,11,36, 4th Quarter Exam 
2570,15,39, 1st Quarter Exam 
2571,11,30, 1st Quarter Exam 
2572,7,31, 3rd Quarter Exam 
2573,20,48, 2nd Quarter Exam 
2574,18,36, 4th Quarter Exam 
2575,16,38, 3rd Quarter Exam 
2576,1,46, 3rd Quarter Exam 
2577,3,33, 1st Quarter Exam 
2578,7,59, 2nd Quarter Exam 
2579,11,46, 1st Quarter Exam 
2580,14,54, 1st Quarter Exam 
2581,27,45, 4th Quarter Exam 
2582,13,54, 2nd Quarter Exam 
2583,28,46, 1st Quarter Exam 
2584,22,37, 1st Quarter Exam 
2585,25,44, 4th Quarter Exam 
2586,0,33, 3rd Quarter Exam 
2587,6,45, 4th Quarter Exam 
2588,18,38, 4th Quarter Exam 
2589,11,50, 4th Quarter Exam 
2590,23,58, 3rd Quarter Exam 
2591,7,40, 1st Quarter Exam 
2592,19,31, 1st Quarter Exam 
2593,4,36, 3rd Quarter Exam 
2594,24,37, 2nd Quarter Exam 
2595,7,32, 4th Quarter Exam 
2596,21,43, 2nd Quarter Exam 
2597,19,41, 1st Quarter Exam 
2598,10,51, 4th Quarter Exam 
2599,23,47, 3rd Quarter Exam 
2600,20,41, 3rd Quarter Exam 
2601,13,31, 1st Quarter Exam 
2602,16,30, 3rd Quarter Exam 
2603,22,38, 1st Quarter Exam 
2604,1,55, 3rd Quarter Exam 
2605,5,58, 4th Quarter Exam 
2606,26,49, 2nd Quarter Exam 
2607,21,40, 2nd Quarter Exam 
2608,10,40, 2nd Quarter Exam 
2609,6,47, 1st Quarter Exam 
2610,16,39, 3rd Quarter Exam 
2611,5,39, 1st Quarter Exam 
2612,10,44, 2nd Quarter Exam 
2613,7,47, 4th Quarter Exam 
2614,18,46, 2nd Quarter Exam 
2615,29,55, 2nd Quarter Exam 
2616,0,52, 3rd Quarter Exam 
2617,26,48, 4th Quarter Exam 
2618,8,30, 4th Quarter Exam 
2619,2,41, 4th Quarter Exam 
2620,4,37, 4th Quarter Exam 
2621,7,55, 4th Quarter Exam 
2622,26,42, 1st Quarter Exam 
2623,8,59, 4th Quarter Exam 
2624,23,55, 1st Quarter Exam 
2625,9,58, 1st Quarter Exam 
2626,6,31, 2nd Quarter Exam 
2627,13,35, 4th Quarter Exam 
2628,8,55, 4th Quarter Exam 
2629,17,32, 2nd Quarter Exam 
2630,6,44, 4th Quarter Exam 
2631,22,43, 1st Quarter Exam 
2632,6,40, 2nd Quarter Exam 
2633,17,60, 3rd Quarter Exam 
2634,16,48, 3rd Quarter Exam 
2635,27,57, 2nd Quarter Exam 
2636,8,41, 4th Quarter Exam 
2637,0,45, 3rd Quarter Exam 
2638,19,41, 4th Quarter Exam 
2639,11,46, 2nd Quarter Exam 
2640,17,56, 4th Quarter Exam 
2641,9,38, 2nd Quarter Exam 
2642,24,56, 3rd Quarter Exam 
2643,0,34, 1st Quarter Exam 
2644,5,36, 4th Quarter Exam 
2645,16,31, 3rd Quarter Exam 
2646,22,60, 1st Quarter Exam 
2647,3,57, 4th Quarter Exam 
2648,11,38, 3rd Quarter Exam 
2649,8,50, 3rd Quarter Exam 
2650,4,52, 3rd Quarter Exam 
2651,6,55, 1st Quarter Exam 
2652,16,58, 3rd Quarter Exam 
2653,18,39, 1st Quarter Exam 
2654,5,43, 1st Quarter Exam 
2655,3,53, 4th Quarter Exam 
2656,4,47, 4th Quarter Exam 
2657,11,40, 4th Quarter Exam 
2658,4,56, 1st Quarter Exam 
2659,17,58, 1st Quarter Exam 
2660,29,32, 3rd Quarter Exam 
2661,20,30, 4th Quarter Exam 
2662,7,36, 2nd Quarter Exam 
2663,4,51, 4th Quarter Exam 
2664,29,55, 4th Quarter Exam 
2665,25,59, 1st Quarter Exam 
2666,25,35, 1st Quarter Exam 
2667,17,49, 2nd Quarter Exam 
2668,4,60, 1st Quarter Exam 
2669,17,39, 2nd Quarter Exam 
2670,28,46, 3rd Quarter Exam 
2671,27,48, 3rd Quarter Exam 
2672,4,36, 4th Quarter Exam 
2673,11,55, 3rd Quarter Exam 
2674,23,34, 4th Quarter Exam 
2675,29,37, 2nd Quarter Exam 
2676,12,52, 1st Quarter Exam 
2677,6,53, 3rd Quarter Exam 
2678,17,42, 2nd Quarter Exam 
2679,7,51, 3rd Quarter Exam 
2680,4,40, 1st Quarter Exam 
2681,10,42, 3rd Quarter Exam 
2682,10,48, 4th Quarter Exam 
2683,10,40, 2nd Quarter Exam 
2684,3,43, 4th Quarter Exam 
2685,12,48, 2nd Quarter Exam 
2686,4,36, 4th Quarter Exam 
2687,14,53, 1st Quarter Exam 
2688,6,30, 1st Quarter Exam 
2689,19,41, 3rd Quarter Exam 
2690,26,45, 2nd Quarter Exam 
2691,10,58, 2nd Quarter Exam 
2692,24,30, 1st Quarter Exam 
2693,27,55, 2nd Quarter Exam 
2694,5,50, 2nd Quarter Exam 
2695,11,37, 2nd Quarter Exam 
2696,9,41, 3rd Quarter Exam 
2697,28,30, 3rd Quarter Exam 
2698,6,58, 1st Quarter Exam 
2699,4,34, 3rd Quarter Exam 
2700,26,54, 3rd Quarter Exam 
2701,23,60, 1st Quarter Exam 
2702,8,41, 4th Quarter Exam 
2703,9,47, 3rd Quarter Exam 
2704,26,48, 2nd Quarter Exam 
2705,6,31, 4th Quarter Exam 
2706,28,40, 4th Quarter Exam 
2707,2,32, 3rd Quarter Exam 
2708,13,46, 4th Quarter Exam 
2709,16,39, 3rd Quarter Exam 
2710,20,46, 1st Quarter Exam 
2711,25,30, 1st Quarter Exam 
2712,20,48, 2nd Quarter Exam 
2713,2,37, 3rd Quarter Exam 
2714,3,30, 4th Quarter Exam 
2715,11,48, 3rd Quarter Exam 
2716,0,35, 4th Quarter Exam 
2717,8,40, 3rd Quarter Exam 
2718,15,52, 1st Quarter Exam 
2719,23,60, 1st Quarter Exam 
2720,9,43, 4th Quarter Exam 
2721,26,31, 2nd Quarter Exam 
2722,17,36, 1st Quarter Exam 
2723,26,39, 3rd Quarter Exam 
2724,23,59, 1st Quarter Exam 
2725,7,55, 4th Quarter Exam 
2726,19,50, 4th Quarter Exam 
2727,28,59, 1st Quarter Exam 
2728,4,55, 1st Quarter Exam 
2729,27,39, 1st Quarter Exam 
2730,25,42, 4th Quarter Exam 
2731,5,56, 4th Quarter Exam 
2732,23,33, 3rd Quarter Exam 
2733,10,55, 4th Quarter Exam 
2734,12,57, 4th Quarter Exam 
2735,5,51, 4th Quarter Exam 
2736,6,53, 2nd Quarter Exam 
2737,23,33, 1st Quarter Exam 
2738,26,32, 2nd Quarter Exam 
2739,19,32, 4th Quarter Exam 
2740,0,48, 1st Quarter Exam 
2741,0,56, 4th Quarter Exam 
2742,16,32, 3rd Quarter Exam 
2743,26,47, 4th Quarter Exam 
2744,18,43, 1st Quarter Exam 
2745,19,39, 4th Quarter Exam 
2746,18,39, 1st Quarter Exam 
2747,28,59, 4th Quarter Exam 
2748,22,30, 2nd Quarter Exam 
2749,10,32, 4th Quarter Exam 
2750,14,54, 4th Quarter Exam 
2751,15,58, 2nd Quarter Exam 
2752,29,36, 1st Quarter Exam 
2753,12,32, 1st Quarter Exam 
2754,29,41, 2nd Quarter Exam 
2755,3,31, 4th Quarter Exam 
2756,21,53, 3rd Quarter Exam 
2757,2,51, 3rd Quarter Exam 
2758,10,45, 1st Quarter Exam 
2759,3,55, 3rd Quarter Exam 
2760,26,58, 1st Quarter Exam 
2761,14,58, 3rd Quarter Exam 
2762,16,33, 1st Quarter Exam 
2763,10,30, 2nd Quarter Exam 
2764,24,45, 2nd Quarter Exam 
2765,7,43, 4th Quarter Exam 
2766,10,32, 2nd Quarter Exam 
2767,22,40, 1st Quarter Exam 
2768,8,34, 1st Quarter Exam 
2769,14,55, 3rd Quarter Exam 
2770,24,54, 3rd Quarter Exam 
2771,4,41, 2nd Quarter Exam 
2772,16,39, 4th Quarter Exam 
2773,5,40, 4th Quarter Exam 
2774,7,39, 2nd Quarter Exam 
2775,6,41, 3rd Quarter Exam 
2776,6,40, 2nd Quarter Exam 
2777,1,54, 4th Quarter Exam 
2778,22,42, 1st Quarter Exam 
2779,19,50, 2nd Quarter Exam 
2780,20,55, 2nd Quarter Exam 
2781,7,46, 2nd Quarter Exam 
2782,7,51, 1st Quarter Exam 
2783,19,50, 3rd Quarter Exam 
2784,14,42, 1st Quarter Exam 
2785,17,31, 1st Quarter Exam 
2786,4,42, 1st Quarter Exam 
2787,3,56, 2nd Quarter Exam 
2788,6,57, 4th Quarter Exam 
2789,3,41, 1st Quarter Exam 
2790,9,47, 3rd Quarter Exam 
2791,17,52, 3rd Quarter Exam 
2792,3,42, 4th Quarter Exam 
2793,4,37, 2nd Quarter Exam 
2794,12,40, 4th Quarter Exam 
2795,6,54, 3rd Quarter Exam 
2796,0,56, 3rd Quarter Exam 
2797,7,39, 3rd Quarter Exam 
2798,24,52, 3rd Quarter Exam 
2799,25,36, 2nd Quarter Exam 
2800,14,33, 2nd Quarter Exam 
2801,6,31, 1st Quarter Exam 
2802,24,34, 1st Quarter Exam 
2803,2,41, 4th Quarter Exam 
2804,3,50, 2nd Quarter Exam 
2805,3,43, 1st Quarter Exam 
2806,0,48, 4th Quarter Exam 
2807,6,45, 2nd Quarter Exam 
2808,29,48, 2nd Quarter Exam 
2809,17,39, 1st Quarter Exam 
2810,28,30, 4th Quarter Exam 
2811,15,30, 3rd Quarter Exam 
2812,8,54, 4th Quarter Exam 
2813,5,52, 4th Quarter Exam 
2814,25,46, 4th Quarter Exam 
2815,7,55, 1st Quarter Exam 
2816,23,35, 3rd Quarter Exam 
2817,2,49, 1st Quarter Exam 
2818,3,38, 3rd Quarter Exam 
2819,27,31, 4th Quarter Exam 
2820,15,51, 2nd Quarter Exam 
2821,29,53, 4th Quarter Exam 
2822,10,43, 4th Quarter Exam 
2823,25,50, 2nd Quarter Exam 
2824,5,55, 4th Quarter Exam 
2825,16,52, 1st Quarter Exam 
2826,12,34, 1st Quarter Exam 
2827,1,60, 1st Quarter Exam 
2828,1,60, 3rd Quarter Exam 
2829,2,45, 4th Quarter Exam 
2830,11,55, 1st Quarter Exam 
2831,20,34, 3rd Quarter Exam 
2832,17,56, 1st Quarter Exam 
2833,0,48, 3rd Quarter Exam 
2834,26,59, 2nd Quarter Exam 
2835,8,36, 2nd Quarter Exam 
2836,12,57, 2nd Quarter Exam 
2837,22,53, 2nd Quarter Exam 
2838,18,60, 4th Quarter Exam 
2839,6,45, 2nd Quarter Exam 
2840,19,50, 3rd Quarter Exam 
2841,4,48, 2nd Quarter Exam 
2842,2,37, 4th Quarter Exam 
2843,11,48, 1st Quarter Exam 
2844,0,30, 4th Quarter Exam 
2845,8,30, 2nd Quarter Exam 
2846,14,43, 2nd Quarter Exam 
2847,5,58, 2nd Quarter Exam 
2848,17,59, 3rd Quarter Exam 
2849,2,37, 1st Quarter Exam 
2850,18,31, 3rd Quarter Exam 
2851,25,60, 2nd Quarter Exam 
2852,20,44, 3rd Quarter Exam 
2853,13,58, 4th Quarter Exam 
2854,10,55, 4th Quarter Exam 
2855,3,30, 2nd Quarter Exam 
2856,13,32, 3rd Quarter Exam 
2857,10,48, 1st Quarter Exam 
2858,1,48, 1st Quarter Exam 
2859,10,47, 4th Quarter Exam 
2860,26,50, 4th Quarter Exam 
2861,12,30, 4th Quarter Exam 
2862,3,43, 2nd Quarter Exam 
2863,23,51, 1st Quarter Exam 
2864,3,49, 2nd Quarter Exam 
2865,21,49, 1st Quarter Exam 
2866,25,56, 1st Quarter Exam 
2867,0,47, 4th Quarter Exam 
2868,4,55, 4th Quarter Exam 
2869,27,30, 4th Quarter Exam 
2870,28,55, 3rd Quarter Exam 
2871,29,32, 2nd Quarter Exam 
2872,8,50, 3rd Quarter Exam 
2873,4,38, 4th Quarter Exam 
2874,8,44, 3rd Quarter Exam 
2875,22,34, 4th Quarter Exam 
2876,14,59, 3rd Quarter Exam 
2877,23,43, 1st Quarter Exam 
2878,25,51, 2nd Quarter Exam 
2879,28,54, 4th Quarter Exam 
2880,2,56, 2nd Quarter Exam 
2881,23,38, 2nd Quarter Exam 
2882,21,49, 1st Quarter Exam 
2883,27,42, 4th Quarter Exam 
2884,15,32, 3rd Quarter Exam 
2885,27,49, 3rd Quarter Exam 
2886,17,30, 1st Quarter Exam 
2887,25,42, 2nd Quarter Exam 
2888,22,41, 4th Quarter Exam 
2889,25,59, 4th Quarter Exam 
2890,8,58, 2nd Quarter Exam 
2891,9,38, 2nd Quarter Exam 
2892,19,40, 4th Quarter Exam 
2893,25,39, 4th Quarter Exam 
2894,1,48, 1st Quarter Exam 
2895,18,38, 3rd Quarter Exam 
2896,18,30, 2nd Quarter Exam 
2897,1,49, 4th Quarter Exam 
2898,15,35, 3rd Quarter Exam 
2899,27,40, 2nd Quarter Exam 
2900,7,44, 4th Quarter Exam 
2901,21,43, 1st Quarter Exam 
2902,23,48, 3rd Quarter Exam 
2903,15,35, 2nd Quarter Exam 
2904,7,37, 1st Quarter Exam 
2905,6,46, 1st Quarter Exam 
2906,0,36, 4th Quarter Exam 
2907,0,43, 2nd Quarter Exam 
2908,3,41, 4th Quarter Exam 
2909,29,46, 3rd Quarter Exam 
2910,0,52, 4th Quarter Exam 
2911,21,36, 2nd Quarter Exam 
2912,7,50, 3rd Quarter Exam 
2913,19,36, 3rd Quarter Exam 
2914,16,56, 2nd Quarter Exam 
2915,18,33, 3rd Quarter Exam 
2916,12,47, 4th Quarter Exam 
2917,14,58, 3rd Quarter Exam 
2918,27,38, 1st Quarter Exam 
2919,25,45, 2nd Quarter Exam 
2920,8,32, 3rd Quarter Exam 
2921,22,32, 4th Quarter Exam 
2922,24,39, 2nd Quarter Exam 
2923,17,54, 1st Quarter Exam 
2924,24,33, 2nd Quarter Exam 
2925,18,40, 1st Quarter Exam 
2926,0,45, 3rd Quarter Exam 
2927,28,40, 1st Quarter Exam 
2928,16,45, 4th Quarter Exam 
2929,15,58, 3rd Quarter Exam 
2930,20,46, 2nd Quarter Exam 
2931,7,40, 1st Quarter Exam 
2932,17,55, 3rd Quarter Exam 
2933,16,46, 3rd Quarter Exam 
2934,12,37, 2nd Quarter Exam 
2935,8,58, 2nd Quarter Exam 
2936,4,43, 2nd Quarter Exam 
2937,16,58, 3rd Quarter Exam 
2938,20,34, 3rd Quarter Exam 
2939,16,48, 1st Quarter Exam 
2940,21,37, 3rd Quarter Exam 
2941,9,49, 2nd Quarter Exam 
2942,29,50, 1st Quarter Exam 
2943,18,45, 4th Quarter Exam 
2944,1,44, 2nd Quarter Exam 
2945,2,59, 4th Quarter Exam 
2946,23,33, 1st Quarter Exam 
2947,9,40, 2nd Quarter Exam 
2948,8,34, 4th Quarter Exam 
2949,13,59, 3rd Quarter Exam 
2950,16,53, 3rd Quarter Exam 
2951,17,47, 2nd Quarter Exam 
2952,25,38, 1st Quarter Exam 
2953,9,39, 4th Quarter Exam 
2954,10,54, 1st Quarter Exam 
2955,19,53, 4th Quarter Exam 
2956,25,43, 3rd Quarter Exam 
2957,21,51, 2nd Quarter Exam 
2958,0,59, 2nd Quarter Exam 
2959,23,37, 4th Quarter Exam 
2960,19,39, 4th Quarter Exam 
2961,26,48, 2nd Quarter Exam 
2962,9,35, 4th Quarter Exam 
2963,4,30, 4th Quarter Exam 
2964,16,32, 4th Quarter Exam 
2965,5,49, 1st Quarter Exam 
2966,19,54, 3rd Quarter Exam 
2967,22,60, 2nd Quarter Exam 
2968,21,45, 4th Quarter Exam 
2969,15,32, 2nd Quarter Exam 
2970,14,39, 4th Quarter Exam 
2971,16,33, 4th Quarter Exam 
2972,29,39, 1st Quarter Exam 
2973,12,51, 1st Quarter Exam 
2974,15,49, 3rd Quarter Exam 
2975,28,60, 3rd Quarter Exam 
2976,22,58, 3rd Quarter Exam 
2977,2,42, 1st Quarter Exam 
2978,5,42, 2nd Quarter Exam 
2979,5,46, 1st Quarter Exam 
2980,17,33, 2nd Quarter Exam 
2981,29,57, 3rd Quarter Exam 
2982,21,34, 3rd Quarter Exam 
2983,15,43, 3rd Quarter Exam 
2984,9,59, 1st Quarter Exam 
2985,21,44, 4th Quarter Exam 
2986,13,37, 1st Quarter Exam 
2987,0,33, 3rd Quarter Exam 
2988,23,37, 1st Quarter Exam 
2989,6,60, 4th Quarter Exam 
2990,17,34, 4th Quarter Exam 
2991,28,49, 2nd Quarter Exam 
2992,17,60, 2nd Quarter Exam 
2993,8,54, 1st Quarter Exam 
2994,7,38, 4th Quarter Exam 
2995,15,45, 3rd Quarter Exam 
2996,6,56, 3rd Quarter Exam 
2997,21,59, 4th Quarter Exam 
2998,9,50, 3rd Quarter Exam 
2999,19,40, 3rd Quarter Exam 
3000,8,46, 1st Quarter Exam 
3001,12,31, 4th Quarter Exam 
3002,22,40, 4th Quarter Exam 
3003,8,32, 3rd Quarter Exam 
3004,10,38, 4th Quarter Exam 
3005,26,54, 1st Quarter Exam 
3006,15,40, 4th Quarter Exam 
3007,14,49, 2nd Quarter Exam 
3008,7,53, 2nd Quarter Exam 
3009,14,55, 2nd Quarter Exam 
3010,10,56, 1st Quarter Exam 
3011,22,58, 4th Quarter Exam 
3012,16,32, 2nd Quarter Exam 
3013,25,31, 4th Quarter Exam 
