studentExamsID,shortExamsIndex,shortExamsID,firstQuarterScores,secondQuarterScores,thirdQuarterScores,fourthQuarterScores
1389,5553,1745,7,19,19,12
1389,5554,1745,0,14,19,8
1389,5555,1745,17,2,5,3
1389,5556,1745,10,10,4,13
1390,5557,1746,1,12,4,13
1390,5558,1746,10,14,7,4
1390,5559,1746,1,5,5,6
1390,5560,1746,7,9,6,6
1391,5561,1747,17,17,1,3
1391,5562,1747,2,17,7,16
1391,5563,1747,14,10,15,2
1391,5564,1747,16,8,3,10
1392,5565,1748,10,19,18,17
1392,5566,1748,14,15,12,7
1392,5567,1748,13,19,4,6
1392,5568,1748,11,4,3,3
1393,5569,1751,4,14,19,7
1393,5570,1751,17,19,9,19
1393,5571,1751,16,11,20,20
1393,5572,1751,14,2,11,1
1394,5573,1752,8,7,7,17
1394,5574,1752,2,3,7,13
1394,5575,1752,6,12,13,7
1394,5576,1752,8,14,13,11
1395,5577,1753,10,14,11,3
1395,5578,1753,13,11,7,5
1395,5579,1753,0,2,18,12
1395,5580,1753,18,0,6,19
1396,5581,1754,15,18,0,7
1396,5582,1754,4,20,12,18
1396,5583,1754,20,6,4,1
1396,5584,1754,20,17,6,12
1397,5585,1755,16,17,6,5
1397,5586,1755,3,6,3,18
1397,5587,1755,12,3,18,2
1397,5588,1755,11,12,1,8
1398,5589,1756,1,12,1,9
1398,5590,1756,0,17,2,1
1398,5591,1756,11,9,2,10
1398,5592,1756,9,2,11,15
1399,5593,1757,9,0,9,11
1399,5594,1757,18,3,14,11
1399,5595,1757,2,2,17,19
1399,5596,1757,7,3,9,13
1400,5597,1758,18,12,20,7
1400,5598,1758,4,18,17,20
1400,5599,1758,3,10,1,19
1400,5600,1758,10,7,0,6
1401,5601,1761,5,9,20,12
1401,5602,1761,16,19,7,3
1401,5603,1761,4,1,12,9
1401,5604,1761,18,14,20,5
1402,5605,1762,2,15,10,2
1402,5606,1762,7,12,2,7
1402,5607,1762,5,7,11,20
1402,5608,1762,9,16,16,18
1403,5609,1763,2,19,9,9
1403,5610,1763,17,8,3,11
1403,5611,1763,3,14,7,9
1403,5612,1763,1,17,20,3
1404,5613,1764,13,20,6,15
1404,5614,1764,20,12,17,19
1404,5615,1764,5,13,14,12
1404,5616,1764,18,19,6,8
1405,5617,1765,10,10,1,5
1405,5618,1765,18,10,10,5
1405,5619,1765,18,9,14,19
1405,5620,1765,2,16,9,2
1406,5621,1766,14,6,4,2
1406,5622,1766,0,17,14,4
1406,5623,1766,13,5,7,1
1406,5624,1766,15,2,5,20
1407,5625,1767,17,7,20,2
1407,5626,1767,5,10,19,7
1407,5627,1767,7,15,0,4
1407,5628,1767,2,7,6,6
1408,5629,1768,7,13,8,1
1408,5630,1768,9,0,7,17
1408,5631,1768,14,17,13,17
1408,5632,1768,15,10,9,12
1409,5633,1771,20,5,14,1
1409,5634,1771,5,1,4,16
1409,5635,1771,18,7,15,9
1409,5636,1771,8,6,5,1
1410,5637,1772,14,14,13,0
1410,5638,1772,12,5,5,10
1410,5639,1772,2,4,19,6
1410,5640,1772,20,12,1,6
1411,5641,1773,2,15,14,18
1411,5642,1773,0,12,15,3
1411,5643,1773,20,0,6,2
1411,5644,1773,1,11,16,5
1412,5645,1774,6,1,9,1
1412,5646,1774,18,7,0,12
1412,5647,1774,9,10,16,5
1412,5648,1774,11,3,12,14
1413,5649,1775,13,5,13,12
1413,5650,1775,17,6,12,0
1413,5651,1775,19,13,0,5
1413,5652,1775,7,6,3,11
1414,5653,1776,20,9,16,16
1414,5654,1776,2,20,5,10
1414,5655,1776,11,11,5,11
1414,5656,1776,14,14,3,17
1415,5657,1777,15,14,15,6
1415,5658,1777,6,14,2,2
1415,5659,1777,8,5,6,5
1415,5660,1777,14,20,16,19
1416,5661,1778,8,19,2,9
1416,5662,1778,18,0,11,2
1416,5663,1778,8,0,6,7
1416,5664,1778,12,3,10,4
1417,5665,1781,11,5,17,5
1417,5666,1781,4,14,11,2
1417,5667,1781,17,15,9,12
1417,5668,1781,3,11,20,4
1418,5669,1782,10,16,8,0
1418,5670,1782,0,3,9,18
1418,5671,1782,7,13,6,17
1418,5672,1782,13,17,19,3
1419,5673,1783,15,1,1,3
1419,5674,1783,6,8,13,15
1419,5675,1783,0,5,6,4
1419,5676,1783,12,2,1,14
1420,5677,1784,7,15,19,9
1420,5678,1784,15,19,1,5
1420,5679,1784,3,13,0,1
1420,5680,1784,9,0,5,1
1421,5681,1785,20,15,13,6
1421,5682,1785,16,3,12,9
1421,5683,1785,7,19,5,16
1421,5684,1785,18,0,18,6
1422,5685,1786,8,16,6,20
1422,5686,1786,19,14,9,4
1422,5687,1786,4,15,18,13
1422,5688,1786,0,14,8,14
1423,5689,1787,20,1,17,6
1423,5690,1787,8,0,0,15
1423,5691,1787,11,6,15,8
1423,5692,1787,5,14,15,10
1424,5693,1788,10,2,18,12
1424,5694,1788,16,17,10,2
1424,5695,1788,1,6,19,4
1424,5696,1788,4,18,12,17
1425,5697,1791,0,16,19,18
1425,5698,1791,17,3,6,2
1425,5699,1791,7,17,5,13
1425,5700,1791,13,3,20,3
1426,5701,1792,14,6,9,13
1426,5702,1792,17,11,9,10
1426,5703,1792,2,13,16,2
1426,5704,1792,10,11,3,6
1427,5705,1793,9,18,16,17
1427,5706,1793,15,4,2,9
1427,5707,1793,5,3,1,15
1427,5708,1793,2,0,7,3
1428,5709,1794,15,19,12,8
1428,5710,1794,19,20,6,8
1428,5711,1794,16,17,9,14
1428,5712,1794,2,15,13,14
1429,5713,1795,13,3,10,8
1429,5714,1795,0,20,3,9
1429,5715,1795,3,1,5,16
1429,5716,1795,1,16,15,11
1430,5717,1796,17,19,14,17
1430,5718,1796,3,0,9,5
1430,5719,1796,6,5,18,0
1430,5720,1796,14,7,19,20
1431,5721,1797,19,15,5,6
1431,5722,1797,10,12,19,10
1431,5723,1797,6,3,11,19
1431,5724,1797,15,8,2,4
1432,5725,1798,15,10,13,20
1432,5726,1798,13,8,12,15
1432,5727,1798,10,0,5,5
1432,5728,1798,17,19,10,19
1433,5729,1801,5,20,18,11
1433,5730,1801,6,9,9,4
1433,5731,1801,15,7,20,9
1433,5732,1801,2,10,15,4
1434,5733,1802,16,6,16,20
1434,5734,1802,19,19,6,16
1434,5735,1802,13,15,10,3
1434,5736,1802,19,6,9,6
1435,5737,1803,0,2,20,7
1435,5738,1803,0,8,16,11
1435,5739,1803,13,10,6,19
1435,5740,1803,20,15,0,0
1436,5741,1804,10,12,4,1
1436,5742,1804,16,3,18,18
1436,5743,1804,11,12,10,13
1436,5744,1804,2,16,12,5
1437,5745,1805,16,16,0,1
1437,5746,1805,1,3,19,10
1437,5747,1805,6,18,3,19
1437,5748,1805,1,1,18,0
1438,5749,1806,20,15,6,11
1438,5750,1806,17,6,12,16
1438,5751,1806,10,6,12,13
1438,5752,1806,3,17,0,14
1439,5753,1807,11,11,2,7
1439,5754,1807,16,7,18,19
1439,5755,1807,2,9,3,11
1439,5756,1807,11,10,16,7
1440,5757,1808,4,12,1,11
1440,5758,1808,15,4,6,19
1440,5759,1808,1,13,0,4
1440,5760,1808,12,14,20,16
1441,5761,1811,7,5,1,7
1441,5762,1811,5,6,3,15
1441,5763,1811,18,1,18,15
1441,5764,1811,1,20,17,11
1442,5765,1812,16,6,9,10
1442,5766,1812,4,18,18,9
1442,5767,1812,16,14,9,12
1442,5768,1812,14,14,12,8
1443,5769,1813,17,7,11,5
1443,5770,1813,8,20,18,12
1443,5771,1813,18,8,20,11
1443,5772,1813,3,17,1,15
1444,5773,1814,1,14,0,17
1444,5774,1814,19,19,1,1
1444,5775,1814,2,19,13,7
1444,5776,1814,15,0,3,19
1445,5777,1815,11,19,11,10
1445,5778,1815,17,16,7,12
1445,5779,1815,16,8,11,18
1445,5780,1815,10,2,6,7
1446,5781,1816,14,4,1,3
1446,5782,1816,2,10,17,17
1446,5783,1816,15,11,7,16
1446,5784,1816,15,13,5,0
1447,5785,1817,17,13,10,0
1447,5786,1817,17,13,13,20
1447,5787,1817,17,1,4,17
1447,5788,1817,1,18,16,20
1448,5789,1818,4,17,2,20
1448,5790,1818,12,12,0,10
1448,5791,1818,15,5,16,16
1448,5792,1818,18,10,3,4
1449,5793,1821,15,11,7,16
1449,5794,1821,16,1,16,4
1449,5795,1821,17,14,14,17
1449,5796,1821,16,16,11,17
1450,5797,1822,13,5,14,17
1450,5798,1822,12,3,16,14
1450,5799,1822,6,13,13,8
1450,5800,1822,8,18,0,3
1451,5801,1823,16,18,5,13
1451,5802,1823,18,19,12,4
1451,5803,1823,11,13,8,4
1451,5804,1823,0,10,8,1
1452,5805,1824,13,16,18,20
1452,5806,1824,6,18,11,9
1452,5807,1824,8,8,9,9
1452,5808,1824,8,14,9,19
1453,5809,1825,6,11,7,14
1453,5810,1825,1,2,17,12
1453,5811,1825,17,9,10,19
1453,5812,1825,15,3,17,1
1454,5813,1826,9,20,10,5
1454,5814,1826,5,14,12,3
1454,5815,1826,12,17,10,11
1454,5816,1826,5,14,11,4
1455,5817,1827,20,2,8,15
1455,5818,1827,17,18,18,9
1455,5819,1827,17,13,14,10
1455,5820,1827,2,8,3,5
1456,5821,1828,7,6,6,17
1456,5822,1828,7,18,3,0
1456,5823,1828,10,7,13,11
1456,5824,1828,6,15,15,13
1457,5825,1831,20,15,7,19
1457,5826,1831,10,2,9,12
1457,5827,1831,18,9,6,14
1457,5828,1831,2,10,9,16
1458,5829,1832,7,2,6,19
1458,5830,1832,18,16,14,14
1458,5831,1832,17,12,6,20
1458,5832,1832,4,19,3,9
1459,5833,1833,20,7,9,0
1459,5834,1833,11,0,5,18
1459,5835,1833,12,12,6,11
1459,5836,1833,16,19,8,13
1460,5837,1834,0,4,5,13
1460,5838,1834,15,16,9,18
1460,5839,1834,1,14,8,19
1460,5840,1834,8,5,3,3
1461,5841,1835,19,5,17,6
1461,5842,1835,4,12,17,16
1461,5843,1835,1,16,0,15
1461,5844,1835,11,6,10,11
1462,5845,1836,20,5,15,13
1462,5846,1836,15,11,20,1
1462,5847,1836,0,17,14,9
1462,5848,1836,6,1,17,17
1463,5849,1837,15,13,11,14
1463,5850,1837,7,15,4,6
1463,5851,1837,7,17,7,10
1463,5852,1837,4,15,2,10
1464,5853,1838,3,9,9,11
1464,5854,1838,14,9,17,16
1464,5855,1838,19,0,11,9
1464,5856,1838,7,14,9,16
1465,5857,1841,15,2,3,15
1465,5858,1841,12,16,18,14
1465,5859,1841,6,14,3,6
1465,5860,1841,12,18,16,18
1466,5861,1842,9,17,11,1
1466,5862,1842,13,15,7,9
1466,5863,1842,4,1,20,11
1466,5864,1842,2,11,14,12
1467,5865,1843,18,14,8,10
1467,5866,1843,14,13,9,4
1467,5867,1843,7,16,0,11
1467,5868,1843,0,7,1,12
1468,5869,1844,5,3,14,17
1468,5870,1844,16,13,10,7
1468,5871,1844,16,12,14,9
1468,5872,1844,19,20,16,4
1469,5873,1845,19,6,13,15
1469,5874,1845,13,18,7,14
1469,5875,1845,18,12,15,20
1469,5876,1845,6,3,15,8
1470,5877,1846,1,6,7,2
1470,5878,1846,3,2,16,9
1470,5879,1846,1,2,20,12
1470,5880,1846,20,8,0,2
1471,5881,1847,6,17,16,14
1471,5882,1847,4,6,11,1
1471,5883,1847,1,10,1,10
1471,5884,1847,11,10,6,10
1472,5885,1848,10,2,7,15
1472,5886,1848,14,5,17,6
1472,5887,1848,0,7,17,12
1472,5888,1848,7,18,17,19
1473,5889,1851,5,7,6,6
1473,5890,1851,13,9,12,9
1473,5891,1851,0,19,11,6
1473,5892,1851,9,13,5,17
1474,5893,1852,9,19,17,7
1474,5894,1852,0,16,9,8
1474,5895,1852,4,16,10,2
1474,5896,1852,10,11,16,14
1475,5897,1853,20,17,1,20
1475,5898,1853,16,14,16,9
1475,5899,1853,16,20,10,5
1475,5900,1853,2,18,19,13
1476,5901,1854,11,8,6,4
1476,5902,1854,0,10,17,15
1476,5903,1854,1,18,17,19
1476,5904,1854,5,13,7,7
1477,5905,1855,14,19,7,11
1477,5906,1855,5,0,13,16
1477,5907,1855,17,3,13,19
1477,5908,1855,8,17,7,4
1478,5909,1856,6,10,8,2
1478,5910,1856,8,9,20,12
1478,5911,1856,13,15,13,10
1478,5912,1856,7,3,1,13
1479,5913,1857,1,20,7,11
1479,5914,1857,7,3,8,8
1479,5915,1857,13,6,13,17
1479,5916,1857,2,15,11,6
1480,5917,1858,1,20,17,7
1480,5918,1858,13,16,3,18
1480,5919,1858,7,16,4,11
1480,5920,1858,16,9,18,13
1481,5921,1861,12,20,6,15
1481,5922,1861,18,1,3,17
1481,5923,1861,1,11,11,1
1481,5924,1861,12,8,4,20
1482,5925,1862,7,9,8,13
1482,5926,1862,1,18,12,11
1482,5927,1862,9,20,18,6
1482,5928,1862,3,20,10,17
1483,5929,1863,20,7,12,3
1483,5930,1863,2,19,2,16
1483,5931,1863,9,19,9,4
1483,5932,1863,16,1,6,18
1484,5933,1864,14,8,12,11
1484,5934,1864,13,0,16,10
1484,5935,1864,20,6,10,8
1484,5936,1864,1,4,15,9
1485,5937,1865,7,9,11,15
1485,5938,1865,20,6,19,17
1485,5939,1865,11,1,9,5
1485,5940,1865,9,19,0,12
1486,5941,1866,15,14,9,4
1486,5942,1866,19,17,18,13
1486,5943,1866,9,2,16,13
1486,5944,1866,16,12,10,13
1487,5945,1867,12,6,7,1
1487,5946,1867,7,8,1,9
1487,5947,1867,12,10,14,9
1487,5948,1867,20,12,6,19
1488,5949,1868,7,19,4,0
1488,5950,1868,8,20,6,1
1488,5951,1868,13,16,13,6
1488,5952,1868,18,7,0,12
1489,5953,1871,6,13,19,18
1489,5954,1871,8,3,19,0
1489,5955,1871,15,5,14,3
1489,5956,1871,10,5,18,16
1490,5957,1872,15,6,6,8
1490,5958,1872,11,16,13,1
1490,5959,1872,9,20,5,18
1490,5960,1872,13,19,5,7
1491,5961,1873,2,4,10,20
1491,5962,1873,3,15,0,4
1491,5963,1873,9,8,12,9
1491,5964,1873,10,10,15,13
1492,5965,1874,2,8,16,4
1492,5966,1874,9,5,10,8
1492,5967,1874,16,8,10,10
1492,5968,1874,11,2,18,5
1493,5969,1875,8,9,5,12
1493,5970,1875,14,11,17,6
1493,5971,1875,7,15,10,0
1493,5972,1875,20,19,18,19
1494,5973,1876,9,18,0,16
1494,5974,1876,7,14,6,18
1494,5975,1876,14,1,20,3
1494,5976,1876,12,12,5,6
1495,5977,1877,19,10,13,9
1495,5978,1877,13,6,4,10
1495,5979,1877,19,7,18,6
1495,5980,1877,3,4,3,11
1496,5981,1878,17,18,16,3
1496,5982,1878,5,11,13,1
1496,5983,1878,9,17,5,4
1496,5984,1878,16,7,13,10
1497,5985,1881,1,13,1,11
1497,5986,1881,4,19,14,17
1497,5987,1881,20,14,16,6
1497,5988,1881,9,4,12,11
1498,5989,1882,20,17,11,15
1498,5990,1882,8,10,12,11
1498,5991,1882,4,19,10,1
1498,5992,1882,15,9,10,7
1499,5993,1883,2,15,6,10
1499,5994,1883,3,2,4,3
1499,5995,1883,20,11,10,20
1499,5996,1883,4,20,12,8
1500,5997,1884,13,10,7,10
1500,5998,1884,16,9,14,19
1500,5999,1884,16,3,14,12
1500,6000,1884,20,12,18,13
1501,6001,1885,20,6,2,18
1501,6002,1885,11,13,12,15
1501,6003,1885,18,17,16,15
1501,6004,1885,12,15,14,2
1502,6005,1886,14,14,5,15
1502,6006,1886,6,14,4,17
1502,6007,1886,6,8,11,10
1502,6008,1886,5,11,13,5
1503,6009,1887,10,8,1,2
1503,6010,1887,11,15,20,1
1503,6011,1887,0,10,4,10
1503,6012,1887,15,2,7,17
1504,6013,1888,8,18,18,12
1504,6014,1888,6,17,0,1
1504,6015,1888,2,5,11,4
1504,6016,1888,10,0,5,8
1505,6017,1891,2,11,5,12
1505,6018,1891,2,2,3,7
1505,6019,1891,7,3,15,9
1505,6020,1891,11,12,1,17
1506,6021,1892,4,4,4,11
1506,6022,1892,1,13,7,19
1506,6023,1892,15,12,7,10
1506,6024,1892,4,7,13,19
1507,6025,1893,17,10,4,5
1507,6026,1893,15,15,10,0
1507,6027,1893,20,2,5,8
1507,6028,1893,14,7,18,18
1508,6029,1894,9,10,17,11
1508,6030,1894,9,10,18,11
1508,6031,1894,13,11,10,20
1508,6032,1894,8,10,19,12
1509,6033,1895,17,10,11,16
1509,6034,1895,17,0,9,8
1509,6035,1895,15,19,6,9
1509,6036,1895,14,10,17,0
1510,6037,1896,3,12,14,12
1510,6038,1896,10,18,11,3
1510,6039,1896,7,16,11,6
1510,6040,1896,9,7,4,14
1511,6041,1897,10,13,9,5
1511,6042,1897,17,18,13,1
1511,6043,1897,15,12,15,11
1511,6044,1897,1,19,19,17
1512,6045,1898,14,8,18,10
1512,6046,1898,17,19,14,15
1512,6047,1898,5,19,5,0
1512,6048,1898,8,18,5,2
1513,6049,1901,10,5,5,2
1513,6050,1901,1,9,10,13
1513,6051,1901,4,17,12,20
1513,6052,1901,17,3,4,19
1514,6053,1902,7,8,16,19
1514,6054,1902,17,7,9,0
1514,6055,1902,0,2,17,11
1514,6056,1902,1,7,15,16
1515,6057,1903,7,1,13,15
1515,6058,1903,7,20,10,4
1515,6059,1903,3,18,17,2
1515,6060,1903,18,17,2,16
1516,6061,1904,17,15,6,15
1516,6062,1904,0,5,7,5
1516,6063,1904,18,9,12,19
1516,6064,1904,5,14,2,10
1517,6065,1905,2,0,8,2
1517,6066,1905,1,15,13,16
1517,6067,1905,11,8,1,4
1517,6068,1905,0,15,2,16
1518,6069,1906,7,7,9,8
1518,6070,1906,19,20,5,20
1518,6071,1906,2,9,0,18
1518,6072,1906,18,13,10,4
1519,6073,1907,1,20,0,6
1519,6074,1907,3,17,18,16
1519,6075,1907,2,10,14,3
1519,6076,1907,4,16,6,7
1520,6077,1908,4,10,2,14
1520,6078,1908,6,8,5,12
1520,6079,1908,17,6,15,4
1520,6080,1908,4,1,1,14
1521,6081,1911,8,9,12,20
1521,6082,1911,18,18,0,0
1521,6083,1911,4,8,8,15
1521,6084,1911,8,18,12,6
1522,6085,1912,8,6,2,7
1522,6086,1912,12,4,3,17
1522,6087,1912,11,18,11,17
1522,6088,1912,6,2,4,0
1523,6089,1913,3,16,16,1
1523,6090,1913,19,12,17,15
1523,6091,1913,2,12,11,7
1523,6092,1913,5,20,9,5
1524,6093,1914,2,3,8,20
1524,6094,1914,1,11,0,6
1524,6095,1914,19,1,18,2
1524,6096,1914,17,0,8,2
1525,6097,1915,19,17,18,5
1525,6098,1915,16,1,3,13
1525,6099,1915,6,1,0,11
1525,6100,1915,20,6,20,19
1526,6101,1916,15,4,1,7
1526,6102,1916,8,11,16,5
1526,6103,1916,19,1,5,3
1526,6104,1916,5,10,4,0
1527,6105,1917,0,10,5,17
1527,6106,1917,1,5,17,2
1527,6107,1917,1,10,18,1
1527,6108,1917,4,17,11,1
1528,6109,1918,9,8,13,0
1528,6110,1918,8,15,7,4
1528,6111,1918,17,15,14,10
1528,6112,1918,0,18,14,9
1529,6113,1921,5,16,2,0
1529,6114,1921,3,18,18,9
1529,6115,1921,13,15,17,18
1529,6116,1921,11,3,1,6
1530,6117,1922,11,7,8,14
1530,6118,1922,5,7,15,3
1530,6119,1922,9,8,10,7
1530,6120,1922,1,12,18,20
1531,6121,1923,15,4,3,8
1531,6122,1923,19,17,7,17
1531,6123,1923,16,8,10,2
1531,6124,1923,19,12,2,11
1532,6125,1924,6,7,12,8
1532,6126,1924,8,13,16,11
1532,6127,1924,6,11,11,11
1532,6128,1924,20,20,5,16
1533,6129,1925,11,10,16,18
1533,6130,1925,18,1,19,14
1533,6131,1925,12,20,14,18
1533,6132,1925,11,9,1,6
1534,6133,1926,8,8,1,5
1534,6134,1926,11,1,12,5
1534,6135,1926,12,9,12,17
1534,6136,1926,6,16,10,15
1535,6137,1927,7,5,5,5
1535,6138,1927,15,12,3,4
1535,6139,1927,4,4,3,1
1535,6140,1927,2,20,9,0
1536,6141,1928,5,8,13,12
1536,6142,1928,5,5,9,3
1536,6143,1928,9,1,1,17
1536,6144,1928,11,1,0,17
1537,6145,1931,11,8,14,12
1537,6146,1931,8,0,3,7
1537,6147,1931,8,11,9,4
1537,6148,1931,15,12,2,13
1538,6149,1932,11,1,10,0
1538,6150,1932,5,16,3,0
1538,6151,1932,20,0,17,2
1538,6152,1932,7,20,16,15
1539,6153,1933,3,14,19,18
1539,6154,1933,0,9,0,12
1539,6155,1933,18,1,18,16
1539,6156,1933,1,19,0,11
1540,6157,1934,12,13,0,8
1540,6158,1934,20,4,12,12
1540,6159,1934,1,5,1,18
1540,6160,1934,12,3,10,8
1541,6161,1935,4,0,14,20
1541,6162,1935,18,3,9,12
1541,6163,1935,16,6,3,10
1541,6164,1935,2,13,4,10
1542,6165,1936,4,11,12,19
1542,6166,1936,17,4,2,10
1542,6167,1936,4,8,15,12
1542,6168,1936,15,3,14,11
1543,6169,1937,8,2,13,16
1543,6170,1937,7,3,16,7
1543,6171,1937,11,6,7,0
1543,6172,1937,19,10,9,0
1544,6173,1938,20,16,14,10
1544,6174,1938,8,19,19,13
1544,6175,1938,9,16,4,4
1544,6176,1938,8,20,1,13
1545,6177,1941,15,7,3,6
1545,6178,1941,9,9,13,14
1545,6179,1941,11,20,14,17
1545,6180,1941,5,15,14,3
1546,6181,1942,19,0,17,5
1546,6182,1942,19,2,20,4
1546,6183,1942,8,12,0,15
1546,6184,1942,3,17,20,16
1547,6185,1943,19,8,20,8
1547,6186,1943,6,17,16,16
1547,6187,1943,12,15,3,20
1547,6188,1943,19,17,10,4
1548,6189,1944,16,12,17,13
1548,6190,1944,12,14,7,6
1548,6191,1944,2,7,5,8
1548,6192,1944,2,1,4,17
1549,6193,1945,4,13,13,2
1549,6194,1945,14,13,0,5
1549,6195,1945,1,9,20,14
1549,6196,1945,9,2,4,2
1550,6197,1946,4,13,3,11
1550,6198,1946,10,13,7,18
1550,6199,1946,14,20,13,20
1550,6200,1946,12,13,6,14
1551,6201,1947,16,2,10,17
1551,6202,1947,10,19,12,17
1551,6203,1947,1,13,14,1
1551,6204,1947,16,8,13,14
1552,6205,1948,17,9,17,14
1552,6206,1948,15,17,13,19
1552,6207,1948,8,17,17,4
1552,6208,1948,15,12,5,11
1553,6209,1951,18,11,14,20
1553,6210,1951,13,15,0,7
1553,6211,1951,20,2,17,1
1553,6212,1951,4,20,5,16
1554,6213,1952,9,3,0,2
1554,6214,1952,0,10,9,7
1554,6215,1952,20,12,18,4
1554,6216,1952,14,4,13,1
1555,6217,1953,10,14,9,6
1555,6218,1953,8,12,4,17
1555,6219,1953,5,3,19,19
1555,6220,1953,17,15,1,13
1556,6221,1954,19,3,18,2
1556,6222,1954,17,1,0,12
1556,6223,1954,2,20,8,8
1556,6224,1954,20,11,15,12
1557,6225,1955,14,12,13,14
1557,6226,1955,17,11,18,16
1557,6227,1955,4,4,14,15
1557,6228,1955,11,7,14,6
1558,6229,1956,20,11,6,19
1558,6230,1956,3,8,10,6
1558,6231,1956,14,8,0,9
1558,6232,1956,12,18,14,15
1559,6233,1957,1,15,6,12
1559,6234,1957,7,12,10,3
1559,6235,1957,14,18,12,14
1559,6236,1957,15,20,7,12
1560,6237,1958,20,1,13,4
1560,6238,1958,10,1,4,19
1560,6239,1958,19,17,18,6
1560,6240,1958,11,12,20,13
1561,6241,1961,19,18,8,14
1561,6242,1961,8,0,10,14
1561,6243,1961,7,9,6,11
1561,6244,1961,13,0,6,14
1562,6245,1962,18,16,2,17
1562,6246,1962,4,11,2,13
1562,6247,1962,1,8,0,11
1562,6248,1962,17,9,9,1
1563,6249,1963,7,2,11,10
1563,6250,1963,3,3,11,15
1563,6251,1963,12,15,5,9
1563,6252,1963,8,20,15,6
1564,6253,1964,12,19,0,7
1564,6254,1964,13,7,2,6
1564,6255,1964,7,11,16,5
1564,6256,1964,17,17,11,8
1565,6257,1965,13,12,15,20
1565,6258,1965,12,10,13,19
1565,6259,1965,9,0,13,9
1565,6260,1965,3,12,3,9
1566,6261,1966,19,18,16,10
1566,6262,1966,19,3,18,1
1566,6263,1966,11,12,16,3
1566,6264,1966,17,20,20,6
1567,6265,1967,13,8,1,18
1567,6266,1967,10,12,3,18
1567,6267,1967,1,5,6,0
1567,6268,1967,14,9,1,0
1568,6269,1968,16,10,13,5
1568,6270,1968,4,17,18,3
1568,6271,1968,7,1,1,1
1568,6272,1968,4,10,15,12
1569,6273,1971,11,0,17,6
1569,6274,1971,14,18,13,2
1569,6275,1971,20,14,13,5
1569,6276,1971,5,5,11,11
1570,6277,1972,8,11,15,18
1570,6278,1972,13,18,20,0
1570,6279,1972,19,16,9,20
1570,6280,1972,13,7,4,2
1571,6281,1973,12,0,6,9
1571,6282,1973,17,3,8,19
1571,6283,1973,8,20,15,1
1571,6284,1973,2,20,5,3
1572,6285,1974,4,4,2,5
1572,6286,1974,9,6,19,17
1572,6287,1974,2,2,4,12
1572,6288,1974,15,20,14,0
1573,6289,1975,12,9,2,15
1573,6290,1975,7,0,11,3
1573,6291,1975,0,6,20,20
1573,6292,1975,6,14,8,19
1574,6293,1976,16,0,10,16
1574,6294,1976,8,20,1,6
1574,6295,1976,17,10,15,12
1574,6296,1976,18,3,18,17
1575,6297,1977,1,20,2,10
1575,6298,1977,10,13,2,5
1575,6299,1977,2,9,5,11
1575,6300,1977,9,20,4,0
1576,6301,1978,16,16,8,6
1576,6302,1978,7,4,18,20
1576,6303,1978,5,3,16,1
1576,6304,1978,9,1,11,4
1577,6305,1981,12,5,10,19
1577,6306,1981,15,9,8,4
1577,6307,1981,15,7,0,9
1577,6308,1981,2,13,15,17
1578,6309,1982,16,20,19,20
1578,6310,1982,18,0,18,1
1578,6311,1982,11,18,11,5
1578,6312,1982,5,15,20,1
1579,6313,1983,14,20,1,1
1579,6314,1983,6,15,20,3
1579,6315,1983,8,5,9,9
1579,6316,1983,6,20,16,14
1580,6317,1984,17,12,14,3
1580,6318,1984,12,12,2,5
1580,6319,1984,14,10,11,9
1580,6320,1984,2,14,8,9
1581,6321,1985,8,6,7,16
1581,6322,1985,11,7,4,0
1581,6323,1985,6,4,11,7
1581,6324,1985,7,2,9,2
1582,6325,1986,16,9,20,6
1582,6326,1986,17,18,18,14
1582,6327,1986,2,3,11,13
1582,6328,1986,12,6,11,1
1583,6329,1987,15,15,14,5
1583,6330,1987,3,6,5,5
1583,6331,1987,9,6,14,17
1583,6332,1987,8,1,4,16
1584,6333,1988,14,8,12,4
1584,6334,1988,20,14,17,16
1584,6335,1988,7,9,5,8
1584,6336,1988,20,13,4,19
1585,6337,1991,10,11,11,2
1585,6338,1991,13,6,6,14
1585,6339,1991,1,16,20,17
1585,6340,1991,18,6,12,18
1586,6341,1992,16,16,14,16
1586,6342,1992,2,3,18,20
1586,6343,1992,19,17,11,13
1586,6344,1992,6,11,11,18
1587,6345,1993,2,19,12,6
1587,6346,1993,14,10,12,10
1587,6347,1993,19,15,7,12
1587,6348,1993,1,17,1,13
1588,6349,1994,0,1,10,7
1588,6350,1994,11,10,17,17
1588,6351,1994,15,17,12,7
1588,6352,1994,5,8,18,9
1589,6353,1995,17,18,10,18
1589,6354,1995,11,11,18,3
1589,6355,1995,10,11,7,13
1589,6356,1995,1,10,2,11
1590,6357,1996,0,3,20,17
1590,6358,1996,6,11,8,7
1590,6359,1996,17,0,16,13
1590,6360,1996,5,14,6,1
1591,6361,1997,9,19,13,7
1591,6362,1997,9,6,5,14
1591,6363,1997,17,10,7,17
1591,6364,1997,20,5,2,11
1592,6365,1998,15,16,3,14
1592,6366,1998,16,9,19,19
1592,6367,1998,17,13,18,0
1592,6368,1998,18,4,15,14
1593,6369,2001,1,0,10,7
1593,6370,2001,0,12,9,20
1593,6371,2001,3,17,12,2
