studentExamsID,firstQuarterAverage,secondQuarterAverage,thirdQuarterAverage,fourthQuarterAverage,overAllAverage,passCondition
1834,73.25,76.41667,61.41667,60.91667,68.0000025,FAIL
1835,70.83333,55.16667,80.5,56.83333,65.8333325,FAIL
1836,88.41667,72.16667,84.16667,66,77.6875025,PASS
1837,69.08333,83.25,87.33333,79.41667,79.7708325,PASS
1838,72.66667,69.75,80.58333,62.25,71.3125,FAIL
1839,66.41667,70.91667,51,59.58333,61.9791675,FAIL
1840,58.41667,73.33333,50,75.33333,64.2708325,FAIL
1841,69.25,51.08333,55.91667,56.5,58.1875,FAIL
1842,86.33333,62,85.91667,84.83333,79.7708325,PASS
1843,83.91667,69.66667,59.58333,80,73.2916675,FAIL
1844,86.83333,69.58333,81.5,48.08333,71.4999975,FAIL
1845,59,48.16667,58.41667,79.58333,61.2916675,FAIL
1846,76.83333,80.08333,76.83333,58.33333,73.02083,FAIL
1847,85.66667,67.5,83.33333,76.75,78.3125,PASS
1848,77.41667,66.25,69.75,63.08333,69.125,FAIL
1849,57.25,67.5,46,79.66667,62.6041675,FAIL
1850,69.25,54.25,65.75,87.66667,69.2291675,FAIL
1851,57.58333,90,73,81.16667,75.4375,PASS
1852,86.33333,68,64.66667,51.25,67.5625,FAIL
1853,83.91667,74.58333,57.66667,77.08333,73.3125,FAIL
1854,75.33333,80.91667,72.16667,83,77.8541675,PASS
1855,54.16667,60.75,57.58333,66.5,59.75,FAIL
1856,68.33333,90.66667,82.5,64.5,76.5,PASS
1857,70.91667,76.58333,61.83333,53.33333,65.666665,FAIL
1858,59.66667,52.33333,81.5,77.16667,67.6666675,FAIL
1859,67.16667,61.91667,62,56.91667,62.0000025,FAIL
1860,78.75,70.91667,66.58333,50.58333,66.7083325,FAIL
1861,91.58333,80.25,87.5,67.75,81.7708325,PASS
1862,76.16667,65.25,88.25,55.75,71.3541675,FAIL
1863,55.25,82.08333,90.08333,79.91667,76.8333325,PASS
1864,84.91667,82.83333,64.75,81.91667,78.6041675,PASS
1865,74.58333,69.41667,60.58333,58.91667,65.875,FAIL
1866,75.16667,56.41667,81.66667,89.66667,75.72917,PASS
1867,71.66667,62.33333,83.16667,74.08333,72.8125,FAIL
1868,67,64.25,77.25,67.83333,69.0833325,FAIL
1869,85.91667,57.16667,81.08333,91.83333,79,PASS
1870,66.16667,79.41667,61.16667,71.5,69.5625025,FAIL
1871,66.33333,65.75,55.83333,58.41667,61.5833325,FAIL
1872,84,64.58333,58.08333,66.33333,68.2499975,FAIL
1873,67.41667,88.5,88.83333,50.08333,73.7083325,FAIL
1874,75.91667,63.91667,91.08333,54.83333,71.4375,FAIL
1875,85.66667,73.41667,52.83333,56.33333,67.0625,FAIL
1876,76.83333,67.33333,86.58333,93.25,80.9999975,PASS
1877,58.83333,69.25,68.5,73.33333,67.479165,FAIL
1878,60.75,66.91667,74.16667,61.58333,65.8541675,FAIL
1879,69.75,52.5,83.16667,75.66667,70.270835,FAIL
1880,88,67.66667,88.41667,63.08333,76.7916675,PASS
1881,51.83333,54,66.25,57.08333,57.291665,FAIL
1882,54.25,49.75,79,71.25,63.5625,FAIL
1883,80.16667,63.58333,82.5,78.5,76.1875,PASS
1884,67.16667,65.83333,76.08333,79.16667,72.0625,FAIL
1885,79.08333,54.91667,81.66667,63.41667,69.770835,FAIL
1886,83.5,79.5,51.83333,66.66667,70.375,FAIL
1887,68.58333,79.91667,69.75,65.16667,70.8541675,FAIL
1888,50.66667,74.83333,90.16667,58.66667,68.583335,FAIL
1889,49.58333,76.75,68.91667,65.25,65.125,FAIL
1890,70.66667,84.83333,52.58333,76.91667,71.25,FAIL
1891,83.83333,78,58.75,77.83333,74.604165,FAIL
1892,70.91667,71.75,53.91667,84.16667,70.1875025,FAIL
1893,56.83333,92.5,76,84.41667,77.4375,PASS
1894,78.41667,57.25,60.41667,58.91667,63.7500025,FAIL
1895,65.16667,55,71.58333,76.58333,67.0833325,FAIL
1896,86.58333,87.25,86,84.33333,86.041665,PASS
1897,85.25,77.25,72.58333,83.16667,79.5625,PASS
1898,57.16667,86.75,79.66667,53.91667,69.3750025,FAIL
1899,47.33333,65,76.41667,48.5,59.3125,FAIL
1900,82.83333,52.75,53.41667,53.33333,60.5833325,FAIL
1901,68.41667,81.08333,68.33333,85.41667,75.8125,PASS
1902,76.33333,46.83333,57.83333,54.91667,58.979165,FAIL
1903,64,49.83333,87.41667,67,67.0625,FAIL
1904,91,52.66667,73.83333,73.16667,72.6666675,FAIL
1905,66.83333,91.16667,67.5,46.66667,68.0416675,FAIL
1906,80.83333,75.58333,88.25,67.75,78.104165,PASS
1907,66.75,71.75,60.5,81.91667,70.2291675,FAIL
1908,83.08333,57.33333,68.66667,64.83333,68.479165,FAIL
1909,52.25,68.58333,70.58333,71,65.604165,FAIL
1910,66.33333,72.83333,83.41667,82.33333,76.229165,PASS
1911,63.66667,63.41667,81.25,74.41667,70.6875025,FAIL
1912,85.5,60.41667,49.08333,62.5,64.375,FAIL
1913,78.5,64.58333,91.25,84.91667,79.8125,PASS
1914,59.5,67.5,78.75,79,71.1875,FAIL
1915,85.83333,56.33333,70.75,72.33333,71.3124975,FAIL
1916,79.66667,81.91667,84.83333,71.83333,79.5625,PASS
1917,60.75,58,87.83333,69.58333,69.041665,FAIL
1918,60.25,87.5,67,91.16667,76.4791675,PASS
1919,77.66667,60.33333,68,54.5,65.125,FAIL
1920,94.75,48.33333,79.08333,49,67.791665,FAIL
1921,67.75,86.75,68.58333,86.08333,77.291665,PASS
1922,64.33333,65.83333,59.5,63.66667,63.3333325,FAIL
1923,70.33333,75.58333,85.16667,83.25,78.5833325,PASS
1924,63.75,55.41667,58.91667,65.91667,61.0000025,FAIL
1925,62.16667,54.91667,84.58333,63.16667,66.208335,FAIL
1926,68.58333,60.08333,90.33333,57.33333,69.08333,FAIL
1927,82.58333,52,85.41667,72.25,73.0625,FAIL
1928,84.41667,61.33333,56.91667,81.91667,71.145835,FAIL
1929,74.41667,76.41667,72.16667,76.83333,74.958335,FAIL
1930,56.91667,83.25,75.58333,79.5,73.8125,FAIL
1931,72.58333,59.08333,85.08333,61.75,69.6249975,FAIL
1932,65.75,70.08333,51.5,55.58333,60.729165,FAIL
1933,84.41667,79.91667,79.58333,70.75,78.6666675,PASS
1934,60.5,81.66667,87.66667,86.5,79.083335,PASS
1935,50.58333,87.75,88.33333,55,70.416665,FAIL
1936,65.25,72.58333,64.91667,75.58333,69.5833325,FAIL
1937,88.5,90.75,75.91667,63.75,79.7291675,PASS
1938,89.08333,57.58333,79.08333,83.16667,77.229165,PASS
1939,61.91667,63.83333,48.08333,54,56.9583325,FAIL
1940,83.08333,86.66667,58.16667,56.75,71.1666675,FAIL
1941,62.91667,84.58333,54.66667,67.75,67.4791675,FAIL
1942,56.08333,86.5,59.33333,76.75,69.666665,FAIL
1943,54.33333,53.91667,67.75,57.25,58.3125,FAIL
1944,56.16667,88,86.25,60.16667,72.645835,FAIL
1945,46.75,76.83333,67.66667,74.16667,66.3541675,FAIL
1946,50.25,69.08333,88.33333,79.16667,71.7083325,FAIL
1947,87.5,87.5,51.33333,79.25,76.3958325,PASS
1948,82.5,70.16667,78.08333,71,75.4375,PASS
1949,60.33333,75.91667,75.58333,50.83333,65.666665,FAIL
1950,68.16667,83.5,46.33333,89.08333,71.7708325,FAIL
1951,69.5,55.91667,66.25,70.5,65.5416675,FAIL
1952,56.25,67.75,65.83333,60.16667,62.5,FAIL
1953,46.25,78.41667,59.16667,55.75,59.895835,FAIL
1954,74.75,78.08333,52.41667,79.5,71.1875,FAIL
1955,81.75,77.66667,75.25,79.75,78.6041675,PASS
1956,62.58333,86.58333,72,79.58333,75.1874975,PASS
1957,60.83333,54.5,81.33333,88.08333,71.1874975,FAIL
1958,52.08333,64.25,70.5,83.16667,67.5,FAIL
1959,76.66667,87.25,77.16667,51.25,73.083335,FAIL
1960,58.91667,84,51.25,82.16667,69.083335,FAIL
1961,61.58333,83.25,58.25,84.25,71.8333325,FAIL
1962,95,70.58333,89.91667,60.66667,79.0416675,PASS
1963,79.08333,50.66667,77.33333,72.58333,69.916665,FAIL
1964,60.41667,73.75,80,47.58333,65.4375,FAIL
1965,63.33333,77.08333,67.58333,91.91667,74.979165,FAIL
1966,65.66667,82.75,58,91.08333,74.375,FAIL
1967,65.41667,79.66667,54.66667,52.83333,63.145835,FAIL
1968,83.41667,57.91667,64.16667,82.25,71.9375025,FAIL
1969,83.58333,61.16667,66.33333,71,70.5208325,FAIL
1970,60.83333,56.5,63.75,76.66667,64.4375,FAIL
1971,83.5,76.83333,78.75,80.83333,79.979165,PASS
1972,74.83333,62.83333,55.58333,67.66667,65.229165,FAIL
1973,75.25,47,56.83333,54.16667,58.3125,FAIL
1974,56.83333,55.91667,74.33333,59.83333,61.729165,FAIL
1975,65.5,70.75,63.66667,89.41667,72.333335,FAIL
1976,66,63.5,73.66667,44.58333,61.9375,FAIL
1977,50,45.83333,71.75,59.16667,56.6875,FAIL
1978,67.41667,56.75,73.41667,66,65.895835,FAIL
1979,78.66667,87.41667,50.25,66.33333,70.6666675,FAIL
1980,71.66667,87,54.33333,88.91667,75.4791675,PASS
1981,50.25,83,70.25,64.58333,67.0208325,FAIL
1982,77.58333,73.58333,87,62.33333,75.1249975,PASS
1983,69.5,44.33333,76.83333,58.83333,62.3749975,FAIL
1984,75.5,79.41667,62.08333,58.41667,68.8541675,FAIL
1985,48.41667,73.33333,88.41667,81.16667,72.833335,FAIL
1986,53.16667,65.58333,82.58333,63.83333,66.291665,FAIL
1987,55.91667,59.08333,63.83333,70.5,62.3333325,FAIL
1988,65.08333,73.33333,77.33333,49.08333,66.20833,FAIL
1989,91.33333,57.5,89.16667,71.16667,77.2916675,PASS
1990,68.83333,64,55,58.66667,61.625,FAIL
1991,70.83333,77.25,82.75,70.66667,75.375,PASS
1992,69.75,53,80.25,84.08333,71.7708325,FAIL
1993,50.5,70.5,75.66667,61.16667,64.458335,FAIL
1994,54.66667,74.83333,54.5,65,62.25,FAIL
1995,86.08333,53.66667,55.75,75.08333,67.6458325,FAIL
1996,86.41667,78,64.41667,81.16667,77.5000025,PASS
1997,76.58333,54.91667,53.91667,55.08333,60.125,FAIL
1998,69.25,70,72.58333,82.16667,73.5,FAIL
1999,67.91667,82.08333,63.16667,81.91667,73.770835,FAIL
2000,77.5,56.66667,83.25,58.25,68.9166675,FAIL
2001,74.25,61.33333,82.75,75.25,73.3958325,FAIL
2002,75.08333,74.83333,59.91667,78.25,72.0208325,FAIL
2003,68.25,51.83333,69.16667,79.25,67.125,FAIL
2004,63.58333,73.33333,61,66.5,66.104165,FAIL
2005,55.08333,78,64.5,81.33333,69.729165,FAIL
2006,82.91667,94.41667,57.25,49,70.895835,FAIL
2007,81,61.16667,51.33333,81.5,68.75,FAIL
2008,88.5,69.58333,92,46,74.0208325,FAIL
2009,50.33333,87.33333,62.25,63.83333,65.9374975,FAIL
2010,68.08333,84.16667,92.33333,71.75,79.0833325,PASS
2011,88.75,69.5,75.41667,77.08333,77.6875,PASS
2012,64.41667,56.58333,59.16667,81,65.2916675,FAIL
2013,70.5,61.25,53.75,82.75,67.0625,FAIL
2014,72.66667,61.58333,80.25,88.16667,75.6666675,PASS
2015,68.66667,90.08333,56.41667,65.83333,70.25,FAIL
2016,59.66667,74.83333,53,80.25,66.9375,FAIL
2017,68.25,61.83333,79.16667,79,72.0625,FAIL
2018,81.08333,84.41667,66.16667,61.08333,73.1875,FAIL
2019,79.16667,55,84.66667,86.75,76.395835,PASS
2020,83.33333,52.83333,84.66667,69.75,72.6458325,FAIL
2021,70.75,59.5,55.33333,61.25,61.7083325,FAIL
2022,71.5,56.41667,86.33333,74.16667,72.1041675,FAIL
2023,82.41667,79.75,80,69.58333,77.9375,PASS
2024,86,61.41667,56.83333,71.75,69,FAIL
2025,61.91667,51.58333,62.5,66.08333,60.5208325,FAIL
2026,54.33333,74.58333,62.83333,82.66667,68.604165,FAIL
2027,53.33333,84.91667,76.41667,55.5,67.5416675,FAIL
2028,76,55.16667,77.41667,83.16667,72.9375025,FAIL
2029,49.91667,59.91667,54,68.25,58.020835,FAIL
2030,55.25,87,66.25,78.91667,71.8541675,FAIL
2031,55,58.83333,65.66667,76.08333,63.8958325,FAIL
2032,93.75,68.08333,74,57.58333,73.354165,FAIL
2033,73.75,46.58333,85.83333,64.66667,67.7083325,FAIL
2034,73.66667,86.33333,51,67.08333,69.5208325,FAIL
2035,72,58.41667,49.91667,78.5,64.708335,FAIL
2036,68.91667,51.5,67.58333,88.66667,69.1666675,FAIL
2037,83.75,74.91667,78.25,85.91667,80.708335,PASS
2038,80.16667,74,55.33333,75,71.125,FAIL
2039,78.58333,69.16667,79.66667,64.25,72.9166675,FAIL
2040,78.16667,53.58333,67.25,73.5,68.125,FAIL
2041,50.25,62.08333,74.08333,68.75,63.791665,FAIL
2042,59.91667,74.33333,82.75,56.5,68.375,FAIL
2043,68,80.66667,63.16667,81.5,73.333335,FAIL
2044,82.08333,71.33333,54.33333,87.33333,73.77083,FAIL
2045,64.75,63.16667,60.83333,66.5,63.8125,FAIL
2046,48.08333,63.08333,54.91667,74.91667,60.25,FAIL
2047,93.33333,68.83333,91.16667,86.91667,85.0625,PASS
2048,67,66.08333,55.16667,81.91667,67.5416675,FAIL
2049,67.16667,71,72.83333,90.75,75.4375,PASS
2050,84.83333,53.91667,64.41667,80.25,70.8541675,FAIL
2051,58.5,46.25,48.33333,55.08333,52.041665,FAIL
2052,82.41667,86.66667,64.83333,53,71.7291675,FAIL
2053,78.75,61.08333,64.41667,88.08333,73.0833325,FAIL
2054,58.08333,71.33333,87.16667,72.58333,72.291665,FAIL
2055,80.41667,77.5,58.83333,70.75,71.875,FAIL
2056,84.16667,73.91667,84.58333,72.58333,78.8125,PASS
2057,52.83333,90.25,94.75,66.5,76.0833325,PASS
2058,77.25,65.66667,65.16667,63.75,67.958335,FAIL
2059,77.08333,56.66667,86.08333,54.16667,68.5,FAIL
2060,73.66667,71.91667,81.33333,62.16667,72.270835,FAIL
2061,86.41667,62.75,88.75,82.75,80.1666675,PASS
2062,47.25,74.16667,65.83333,63.08333,62.5833325,FAIL
2063,79.83333,66.08333,70.16667,76.75,73.2083325,FAIL
2064,69.5,88.08333,84.25,58.16667,75,PASS
2065,57.66667,64.25,76.58333,81.5,70,FAIL
2066,74.08333,69.5,81.75,76.41667,75.4375,PASS
2067,85.83333,68.66667,67.33333,84.66667,76.625,PASS
2068,70.91667,85.83333,53.25,59.91667,67.4791675,FAIL
2069,78.16667,83.08333,63.75,90,78.75,PASS
2070,68.58333,90.91667,59.66667,46.41667,66.395835,FAIL
2071,76.41667,72.91667,61.58333,56.08333,66.75,FAIL
2072,65.16667,54.66667,71.33333,87.75,69.7291675,FAIL
2073,87.91667,92.33333,72.16667,62.16667,78.645835,PASS
2074,68.66667,89.41667,55.75,54.33333,67.0416675,FAIL
2075,81.75,53.91667,54.58333,53.83333,61.0208325,FAIL
2076,49.33333,70.5,52.25,70.33333,60.604165,FAIL
2077,76.16667,77.16667,52.58333,85.91667,72.958335,FAIL
2078,86.5,90.75,64.41667,66.75,77.1041675,PASS
2079,62.91667,80.41667,49,80.33333,68.1666675,FAIL
2080,86.41667,61.83333,78.58333,51.08333,69.479165,FAIL
2081,79.83333,47.75,58.33333,70.66667,64.1458325,FAIL
2082,66.58333,67,88.91667,58.16667,70.1666675,FAIL
2083,72.41667,79.5,84.41667,50.5,71.708335,FAIL
2084,61.41667,90,78,78.33333,76.9375,PASS
2085,66.91667,69.25,59.5,64.66667,65.083335,FAIL
2086,64.08333,48.91667,58.33333,88.91667,65.0625,FAIL
2087,52.58333,69.83333,86.75,73.66667,70.7083325,FAIL
2088,74.33333,82.41667,54,86.58333,74.3333325,FAIL
2089,71.16667,66,66.08333,93.83333,74.2708325,FAIL
2090,67,72,77.58333,82.83333,74.854165,FAIL
2091,79.58333,54.58333,73.08333,79,71.5624975,FAIL
2092,81.08333,51.5,58.5,85.33333,69.104165,FAIL
2093,65.41667,53.91667,84.16667,87.25,72.6875025,FAIL
2094,86.25,72.5,90,58.33333,76.7708325,PASS
2095,58.58333,74.16667,64.25,82.41667,69.8541675,FAIL
2096,49.33333,73,63.16667,89,68.625,FAIL
2097,46,70.41667,78,68.08333,65.625,FAIL
2098,94.5,87.25,77.58333,76.83333,84.041665,PASS
2099,74.16667,59.75,62.5,68.41667,66.208335,FAIL
2100,70.66667,82.33333,54.75,83.41667,72.7916675,FAIL
2101,76.91667,55.25,54.25,71.33333,64.4375,FAIL
2102,51.08333,78.5,85.08333,63.91667,69.6458325,FAIL
2103,60.66667,69.83333,90.33333,78.41667,74.8125,FAIL
2104,70.91667,62.16667,53.91667,66.91667,63.47917,FAIL
2105,75.16667,68.41667,85.75,77.83333,76.7916675,PASS
2106,54.75,52.41667,84.5,84.08333,68.9375,FAIL
2107,73.08333,53.66667,78.5,48,63.3125,FAIL
2108,72.58333,69.83333,57.5,88,71.979165,FAIL
2109,79.5,60.16667,52.5,66.25,64.6041675,FAIL
2110,89.5,61.5,50.66667,70.66667,68.083335,FAIL
2111,76.41667,62.91667,73.75,79.5,73.145835,FAIL
2112,90.25,72.83333,77.33333,63.5,75.979165,PASS
2113,71.83333,85.66667,60.25,69.83333,71.8958325,FAIL
2114,77.91667,81.91667,87.33333,51.83333,74.75,FAIL
2115,52.58333,64.83333,75.08333,71.5,65.9999975,FAIL
2116,81.33333,59.33333,60.66667,57.33333,64.666665,FAIL
2117,64.83333,81.08333,72.58333,67.91667,71.604165,FAIL
2118,64.41667,70.66667,79.5,62.58333,69.2916675,FAIL
2119,88.91667,52.66667,65.5,78.25,71.333335,FAIL
2120,59.41667,54.83333,81.83333,72.25,67.0833325,FAIL
2121,67.66667,85.41667,76.83333,84.58333,78.625,PASS
2122,62.5,64.33333,51.75,80.41667,64.75,FAIL
2123,58.83333,80.33333,63.58333,59.66667,65.604165,FAIL
2124,79.5,68.58333,85.08333,75.75,77.229165,PASS
2125,86.5,72.75,78.75,87.75,81.4375,PASS
2126,65.16667,54,82.41667,80.75,70.583335,FAIL
2127,65.58333,58.5,69.33333,73.5,66.729165,FAIL
2128,92.41667,50.5,73.5,81.08333,74.375,FAIL
2129,73.5,60.25,53.08333,55.83333,60.666665,FAIL
2130,82.25,91,63.16667,72.08333,77.125,PASS
2131,67.75,60,72.83333,61.66667,65.5625,FAIL
2132,62.66667,80.33333,71.16667,87.83333,75.5,PASS
2133,53.41667,80,73.5,86.5,73.3541675,FAIL
2134,51.91667,75.66667,66.83333,74.41667,67.208335,FAIL
2135,87.5,60.83333,52.66667,85.66667,71.6666675,FAIL
2136,71.83333,64.08333,61.83333,83.75,70.3749975,FAIL
2137,88.91667,64.41667,62,65.41667,70.1875025,FAIL
2138,84,54.16667,70.66667,88.08333,74.2291675,FAIL
2139,75.66667,64.91667,55.83333,60.25,64.1666675,FAIL
2140,80.08333,51.91667,68.83333,79.91667,70.1875,FAIL
2141,85.33333,53.83333,86.25,58.16667,70.8958325,FAIL
2142,86.75,74.25,84,56,75.25,PASS
2143,49.41667,80.25,76.58333,58.5,66.1875,FAIL
2144,74.25,74.75,85.41667,73.25,76.9166675,PASS
2145,59.75,72.08333,59.5,85.66667,69.25,FAIL
2146,91.58333,65.66667,56.33333,59,68.1458325,FAIL
2147,91.75,82.16667,53.41667,86.5,78.458335,PASS
2148,50.5,67.33333,93.75,67,69.6458325,FAIL
2149,64.25,49.16667,52.25,74.91667,60.145835,FAIL
2150,87.5,56.41667,53.41667,56.5,63.458335,FAIL
2151,52.5,73.16667,65.08333,89.41667,70.0416675,FAIL
2152,74.41667,64.33333,68.16667,55.75,65.6666675,FAIL
2153,83.66667,61.58333,62.83333,87.75,73.9583325,FAIL
2154,70.33333,81.41667,62.91667,54.08333,67.1875,FAIL
2155,87,70.08333,47.25,75.16667,69.875,FAIL
2156,79.91667,56.75,59,69.5,66.2916675,FAIL
2157,52.41667,90.25,55.75,83.25,70.4166675,FAIL
2158,85.25,60.41667,89.58333,72.58333,76.9583325,PASS
2159,77.91667,77.16667,74.25,84.66667,78.5000025,PASS
2160,80.83333,80.75,83.25,62.83333,76.916665,PASS
2161,58.41667,46.58333,51.83333,72.58333,57.354165,FAIL
2162,74.25,65.33333,60.91667,51.25,62.9375,FAIL
2163,54.66667,60.33333,81.58333,58.75,63.8333325,FAIL
2164,87,61,58,65.33333,67.8333325,FAIL
2165,81,91.41667,68,81.66667,80.520835,PASS
2166,72.41667,50,50.75,71.91667,61.270835,FAIL
2167,74.5,54,50.5,74.5,63.375,FAIL
2168,73.33333,79,61.58333,53.33333,66.8124975,FAIL
2169,56.91667,59.41667,56.58333,57.16667,57.520835,FAIL
2170,87.08333,74.16667,52.91667,69.75,70.9791675,FAIL
2171,49.91667,74.91667,68.5,78.41667,67.9375025,FAIL
2172,78.16667,74,79,76.91667,77.020835,PASS
2173,48.91667,85,69.58333,67.5,67.75,FAIL
2174,73,69.25,87,57.91667,71.7916675,FAIL
2175,77.91667,84.66667,86.91667,84,83.3750025,PASS
2176,81.08333,75.08333,71.33333,52.41667,69.979165,FAIL
2177,52.66667,81.75,53.66667,53.75,60.458335,FAIL
2178,82.25,77,93.91667,70.08333,80.8125,PASS
2179,57.08333,89.16667,51.66667,75.08333,68.25,FAIL
2180,55.75,67.33333,56.91667,56.5,59.125,FAIL
2181,49.16667,75.58333,65.25,82.83333,68.2083325,FAIL
2182,82.5,86,54.08333,81.41667,76,PASS
2183,60.08333,88.83333,79.25,52.33333,70.1249975,FAIL
2184,83.58333,89.66667,78.41667,55.75,76.8541675,PASS
2185,80.91667,65.41667,51.58333,86.16667,71.020835,FAIL
2186,80.83333,49.75,95,78.16667,75.9375,PASS
2187,59.41667,81.41667,84.08333,52.83333,69.4375,FAIL
2188,50.08333,70.66667,92.25,85.66667,74.6666675,FAIL
2189,64.16667,54.33333,66.66667,83.58333,67.1875,FAIL
2190,87.08333,86.41667,76.16667,91.5,85.2916675,PASS
2191,65.16667,73.91667,74.91667,51.91667,66.47917,FAIL
2192,82.91667,80.66667,89.66667,78.66667,82.97917,PASS
2193,86.91667,65.5,90.25,70.66667,78.333335,PASS
2194,50.5,80.33333,64.91667,81.5,69.3125,FAIL
2195,68.83333,65.33333,87.08333,70.16667,72.854165,FAIL
2196,87.83333,77.08333,85.41667,78,82.0833325,PASS
2197,53.66667,50.16667,51.25,60.66667,53.9375025,FAIL
2198,68.83333,79.16667,77.25,60.66667,71.4791675,FAIL
2199,76.41667,89.25,90.25,85.16667,85.270835,PASS
2200,74.91667,61.75,62,66.08333,66.1875,FAIL
2201,79.33333,68.33333,84.33333,69.83333,75.45833,PASS
2202,87,68.66667,79.91667,84.58333,80.0416675,PASS
2203,77.83333,88.5,94.25,78.5,84.7708325,PASS
2204,78.91667,91.41667,76.41667,56.16667,75.72917,PASS
2205,76.33333,79.41667,75.5,86.08333,79.3333325,PASS
2206,87.58333,81.83333,75.33333,80.16667,81.229165,PASS
2207,53.75,60.91667,72.66667,71.66667,64.7500025,FAIL
2208,49.33333,69.75,74.66667,64.66667,64.6041675,FAIL
2209,59.75,77.91667,74,57.25,67.2291675,FAIL
2210,57.25,88.16667,58.5,79.83333,70.9375,FAIL
2211,82,59.33333,63.5,66.33333,67.791665,FAIL
2212,54.41667,93,54.25,64.16667,66.458335,FAIL
2213,70.33333,50.91667,77.25,74.58333,68.2708325,FAIL
2214,51.25,84,89.75,91.16667,79.0416675,PASS
2215,58.08333,64.33333,80.16667,73.41667,69,FAIL
2216,82.66667,95.41667,70.5,73.08333,80.4166675,PASS
2217,77.66667,92.75,82.75,56,77.2916675,PASS
2218,69.83333,52.75,91.75,86.33333,75.166665,PASS
2219,82.41667,71.66667,85.58333,58.41667,74.520835,FAIL
2220,88.75,77.08333,68.66667,78.41667,78.2291675,PASS
2221,76.25,55.5,66.41667,88.33333,71.625,FAIL
2222,69.91667,60.66667,86.75,62.83333,70.0416675,FAIL
2223,85.33333,74.66667,69.08333,75.91667,76.25,PASS
2224,81.75,92.25,84.41667,45.91667,76.083335,PASS
2225,70.58333,67.66667,66.08333,94,74.5833325,FAIL
2226,71.58333,92.41667,78.16667,60.75,75.7291675,PASS
2227,65.08333,62.83333,64.33333,81.75,68.4999975,FAIL
2228,86.91667,86.41667,73.58333,78.75,81.4166675,PASS
2229,64.33333,62.16667,80.58333,80.83333,71.979165,FAIL
2230,68.91667,88,54.58333,86.75,74.5625,FAIL
2231,68.83333,42.33333,82.75,84.25,69.541665,FAIL
2232,62.16667,82.66667,69.16667,60.75,68.6875025,FAIL
2233,76.33333,73,68.91667,48.5,66.6875,FAIL
2234,75.5,78.16667,68.5,83.16667,76.333335,PASS
2235,72.66667,57.91667,82.33333,48,65.2291675,FAIL
2236,80.33333,78,85.83333,59,75.791665,PASS
2237,64.91667,80.5,52.33333,78.33333,69.0208325,FAIL
2238,77.58333,59.25,78,54.5,67.3333325,FAIL
2239,71.75,63.83333,84,84.58333,76.041665,PASS
2240,73,52.5,90.25,88.91667,76.1666675,PASS
2241,60.66667,50.83333,58.41667,62.33333,58.0625,FAIL
2242,76.75,74.91667,66.5,79.16667,74.333335,FAIL
2243,79.08333,82.5,54.75,69.5,71.4583325,FAIL
2244,70.91667,73.08333,90.75,90.5,81.3125,PASS
2245,61.75,80.83333,74.25,82.66667,74.875,FAIL
2246,65.16667,83.91667,86.33333,58.75,73.5416675,FAIL
2247,67.83333,80.25,71,89.5,77.1458325,PASS
2248,77.08333,67.25,71.08333,67.16667,70.6458325,FAIL
2249,80.33333,58.83333,63.75,71.25,68.541665,FAIL
2250,77.33333,49.41667,81.16667,77.41667,71.333335,FAIL
2251,58.41667,84.83333,83.16667,74.16667,75.145835,PASS
2252,55.75,45.75,74.58333,64.83333,60.229165,FAIL
2253,77.25,88.16667,48,79,73.1041675,FAIL
2254,85.66667,59.91667,62.41667,61.5,67.3750025,FAIL
2255,60.5,49.58333,65.58333,55.83333,57.8749975,FAIL
2256,92.83333,69.66667,52.83333,84.25,74.8958325,FAIL
2257,72,54,69.33333,54.5,62.4583325,FAIL
2258,55.58333,89.66667,68.08333,56.66667,67.5,FAIL
2259,83.08333,90,69.75,49,72.9583325,FAIL
2260,70.41667,53.16667,74.58333,82.83333,70.25,FAIL
2261,51,84.41667,90.75,64.41667,72.645835,FAIL
2262,82,84.41667,78.58333,54.41667,74.8541675,FAIL
2263,54.41667,46.75,74.83333,44.75,55.1875,FAIL
2264,51.75,67.08333,68,77.41667,66.0625,FAIL
2265,56.33333,72.41667,67.75,61.83333,64.5833325,FAIL
2266,63.16667,64.66667,71.41667,92.75,73.0000025,FAIL
2267,76.08333,80.83333,79,55.33333,72.8124975,FAIL
2268,70.91667,62.91667,52.66667,59.75,61.5625025,FAIL
2269,70.08333,90.75,52.5,54.5,66.9583325,FAIL
2270,86.41667,70.83333,69.83333,58.16667,71.3125,FAIL
2271,55.41667,63.16667,89.16667,83.16667,72.72917,FAIL
2272,89.16667,53.83333,78.08333,51.41667,68.125,FAIL
2273,57.58333,57.41667,69.75,69.16667,63.4791675,FAIL
2274,51.83333,77.75,52.58333,69.91667,63.0208325,FAIL
2275,66.5,52.5,73.08333,85.25,69.3333325,FAIL
2276,51.16667,54.25,68.58333,84,64.5,FAIL
2277,84.08333,51.5,86.33333,52.58333,68.6249975,FAIL
2278,70,92.75,91.16667,92.75,86.6666675,PASS
2279,49,87.58333,90.16667,68.66667,73.8541675,FAIL
2280,81.75,89.58333,83.08333,76.75,82.791665,PASS
2281,58,88.16667,81.33333,75.41667,75.7291675,PASS
2282,72.75,76.25,77.33333,52.5,69.7083325,FAIL
2283,68.41667,84.33333,75.08333,96.25,81.0208325,PASS
